,Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Battery Life,Measurement Timestamp Label,Measurement ID
29696,Ohio Street Beach,2017-06-19 14:00:00,18.3,0.64,0.187,3.0,9.4,06/19/2017 2:00 PM,OhioStreetBeach201706191400
29697,Ohio Street Beach,2017-06-19 15:00:00,18.7,0.85,0.187,3.0,9.0,06/19/2017 3:00 PM,OhioStreetBeach201706191500
29698,Ohio Street Beach,2017-06-19 16:00:00,19.2,0.98,0.187,3.0,9.4,06/19/2017 4:00 PM,OhioStreetBeach201706191600
29699,Ohio Street Beach,2017-06-19 17:00:00,18.9,0.96,0.187,3.0,9.4,06/19/2017 5:00 PM,OhioStreetBeach201706191700
29700,Ohio Street Beach,2017-06-19 18:00:00,19.1,1.07,0.187,3.0,9.4,06/19/2017 6:00 PM,OhioStreetBeach201706191800
29701,Ohio Street Beach,2017-06-19 19:00:00,18.7,1.04,0.187,3.0,9.4,06/19/2017 7:00 PM,OhioStreetBeach201706191900
29702,Ohio Street Beach,2017-06-19 20:00:00,18.2,1.06,0.187,3.0,9.4,06/19/2017 8:00 PM,OhioStreetBeach201706192000
29703,Ohio Street Beach,2017-06-19 21:00:00,17.8,0.89,0.187,3.0,9.4,06/19/2017 9:00 PM,OhioStreetBeach201706192100
29705,Ohio Street Beach,2017-06-20 12:00:00,18.6,0.6,0.187,3.0,13.2,06/20/2017 12:00 PM,OhioStreetBeach201706201200
29706,Ohio Street Beach,2017-06-20 13:00:00,18.4,0.56,0.187,3.0,13.1,06/20/2017 1:00 PM,OhioStreetBeach201706201300
29707,Ohio Street Beach,2017-06-20 14:00:00,18.8,0.71,0.187,3.0,13.1,06/20/2017 2:00 PM,OhioStreetBeach201706201400
29708,Ohio Street Beach,2017-06-20 15:00:00,18.3,0.63,0.187,3.0,13.0,06/20/2017 3:00 PM,OhioStreetBeach201706201500
29709,Ohio Street Beach,2017-06-20 16:00:00,18.8,3.07,0.187,3.0,13.0,06/20/2017 4:00 PM,OhioStreetBeach201706201600
29710,Ohio Street Beach,2017-06-20 17:00:00,18.3,2.41,0.187,3.0,13.0,06/20/2017 5:00 PM,OhioStreetBeach201706201700
29711,Ohio Street Beach,2017-06-20 18:00:00,17.9,5.49,0.187,3.0,12.9,06/20/2017 6:00 PM,OhioStreetBeach201706201800
29712,Ohio Street Beach,2017-06-20 19:00:00,17.5,3.91,0.187,3.0,12.9,06/20/2017 7:00 PM,OhioStreetBeach201706201900
29713,Ohio Street Beach,2017-06-20 20:00:00,17.1,1.29,0.187,3.0,12.8,06/20/2017 8:00 PM,OhioStreetBeach201706202000
29714,Ohio Street Beach,2017-06-20 21:00:00,17.0,2.07,0.187,3.0,12.8,06/20/2017 9:00 PM,OhioStreetBeach201706202100
29715,Ohio Street Beach,2017-06-20 22:00:00,16.9,1.64,0.187,3.0,12.8,06/20/2017 10:00 PM,OhioStreetBeach201706202200
29716,Ohio Street Beach,2017-06-20 23:00:00,16.9,1.55,0.187,3.0,12.8,06/20/2017 11:00 PM,OhioStreetBeach201706202300
29740,Ohio Street Beach,2017-06-21 00:00:00,16.9,1.84,0.187,3.0,12.7,06/21/2017 12:00 AM,OhioStreetBeach201706212400
29717,Ohio Street Beach,2017-06-21 01:00:00,16.8,2.85,0.187,3.0,12.7,06/21/2017 1:00 AM,OhioStreetBeach201706210100
29718,Ohio Street Beach,2017-06-21 02:00:00,16.8,2.58,0.187,3.0,12.7,06/21/2017 2:00 AM,OhioStreetBeach201706210200
29719,Ohio Street Beach,2017-06-21 03:00:00,16.7,1.96,0.187,3.0,12.7,06/21/2017 3:00 AM,OhioStreetBeach201706210300
29720,Ohio Street Beach,2017-06-21 04:00:00,16.6,1.69,0.187,3.0,12.6,06/21/2017 4:00 AM,OhioStreetBeach201706210400
29721,Ohio Street Beach,2017-06-21 05:00:00,16.6,1.47,0.187,3.0,12.6,06/21/2017 5:00 AM,OhioStreetBeach201706210500
29722,Ohio Street Beach,2017-06-21 06:00:00,16.6,1.41,0.187,3.0,12.6,06/21/2017 6:00 AM,OhioStreetBeach201706210600
29723,Ohio Street Beach,2017-06-21 07:00:00,16.6,1.03,0.187,3.0,12.6,06/21/2017 7:00 AM,OhioStreetBeach201706210700
29724,Ohio Street Beach,2017-06-21 08:00:00,16.8,0.9,0.187,3.0,12.6,06/21/2017 8:00 AM,OhioStreetBeach201706210800
29725,Ohio Street Beach,2017-06-21 09:00:00,17.0,1.06,0.187,3.0,12.5,06/21/2017 9:00 AM,OhioStreetBeach201706210900
29726,Ohio Street Beach,2017-06-21 10:00:00,17.4,1.1,0.187,3.0,12.5,06/21/2017 10:00 AM,OhioStreetBeach201706211000
29727,Ohio Street Beach,2017-06-21 11:00:00,17.6,0.9,0.187,3.0,12.3,06/21/2017 11:00 AM,OhioStreetBeach201706211100
29728,Ohio Street Beach,2017-06-21 12:00:00,18.0,0.93,0.187,3.0,12.5,06/21/2017 12:00 PM,OhioStreetBeach201706211200
29729,Ohio Street Beach,2017-06-21 13:00:00,18.6,1.1,0.187,3.0,12.5,06/21/2017 1:00 PM,OhioStreetBeach201706211300
29730,Ohio Street Beach,2017-06-21 14:00:00,19.4,1.05,0.187,3.0,12.5,06/21/2017 2:00 PM,OhioStreetBeach201706211400
29731,Ohio Street Beach,2017-06-21 15:00:00,20.1,0.67,0.187,3.0,12.4,06/21/2017 3:00 PM,OhioStreetBeach201706211500
29732,Ohio Street Beach,2017-06-21 16:00:00,20.5,1.07,0.187,3.0,12.4,06/21/2017 4:00 PM,OhioStreetBeach201706211600
29733,Ohio Street Beach,2017-06-21 17:00:00,18.5,0.81,0.187,3.0,12.4,06/21/2017 5:00 PM,OhioStreetBeach201706211700
29734,Ohio Street Beach,2017-06-21 18:00:00,18.4,0.85,0.187,3.0,12.4,06/21/2017 6:00 PM,OhioStreetBeach201706211800
29735,Ohio Street Beach,2017-06-21 19:00:00,17.9,0.9,0.187,3.0,12.4,06/21/2017 7:00 PM,OhioStreetBeach201706211900
29736,Ohio Street Beach,2017-06-21 20:00:00,17.8,1.02,0.187,3.0,12.4,06/21/2017 8:00 PM,OhioStreetBeach201706212000
29737,Ohio Street Beach,2017-06-21 21:00:00,17.6,1.08,0.187,3.0,12.4,06/21/2017 9:00 PM,OhioStreetBeach201706212100
29738,Ohio Street Beach,2017-06-21 22:00:00,17.5,1.06,0.187,3.0,12.4,06/21/2017 10:00 PM,OhioStreetBeach201706212200
29739,Ohio Street Beach,2017-06-21 23:00:00,17.3,1.31,0.187,3.0,12.3,06/21/2017 11:00 PM,OhioStreetBeach201706212300
29764,Ohio Street Beach,2017-06-22 00:00:00,17.2,0.89,0.187,3.0,12.3,06/22/2017 12:00 AM,OhioStreetBeach201706222400
29741,Ohio Street Beach,2017-06-22 01:00:00,17.1,1.36,0.187,3.0,12.3,06/22/2017 1:00 AM,OhioStreetBeach201706220100
29742,Ohio Street Beach,2017-06-22 02:00:00,17.1,0.99,0.187,3.0,12.3,06/22/2017 2:00 AM,OhioStreetBeach201706220200
29743,Ohio Street Beach,2017-06-22 03:00:00,17.1,0.9,0.187,3.0,12.3,06/22/2017 3:00 AM,OhioStreetBeach201706220300
29744,Ohio Street Beach,2017-06-22 04:00:00,17.1,0.8,0.187,3.0,12.3,06/22/2017 4:00 AM,OhioStreetBeach201706220400
29745,Ohio Street Beach,2017-06-22 05:00:00,17.1,0.93,0.187,3.0,12.3,06/22/2017 5:00 AM,OhioStreetBeach201706220500
29746,Ohio Street Beach,2017-06-22 06:00:00,17.1,0.89,0.187,3.0,12.2,06/22/2017 6:00 AM,OhioStreetBeach201706220600
29747,Ohio Street Beach,2017-06-22 07:00:00,17.1,0.93,0.187,3.0,12.2,06/22/2017 7:00 AM,OhioStreetBeach201706220700
29748,Ohio Street Beach,2017-06-22 08:00:00,17.2,0.85,0.187,3.0,12.2,06/22/2017 8:00 AM,OhioStreetBeach201706220800
29749,Ohio Street Beach,2017-06-22 09:00:00,17.5,0.87,0.187,3.0,12.2,06/22/2017 9:00 AM,OhioStreetBeach201706220900
29750,Ohio Street Beach,2017-06-22 10:00:00,17.7,0.91,0.187,3.0,12.2,06/22/2017 10:00 AM,OhioStreetBeach201706221000
29751,Ohio Street Beach,2017-06-22 11:00:00,17.9,0.88,0.187,3.0,12.2,06/22/2017 11:00 AM,OhioStreetBeach201706221100
29752,Ohio Street Beach,2017-06-22 12:00:00,18.4,1.01,0.187,3.0,12.2,06/22/2017 12:00 PM,OhioStreetBeach201706221200
29753,Ohio Street Beach,2017-06-22 13:00:00,18.2,1.04,0.187,3.0,12.2,06/22/2017 1:00 PM,OhioStreetBeach201706221300
29754,Ohio Street Beach,2017-06-22 14:00:00,18.4,1.1,0.187,3.0,12.2,06/22/2017 2:00 PM,OhioStreetBeach201706221400
29755,Ohio Street Beach,2017-06-22 15:00:00,18.6,1.21,0.187,3.0,12.1,06/22/2017 3:00 PM,OhioStreetBeach201706221500
29756,Ohio Street Beach,2017-06-22 16:00:00,18.4,1.23,0.187,3.0,12.1,06/22/2017 4:00 PM,OhioStreetBeach201706221600
29757,Ohio Street Beach,2017-06-22 17:00:00,18.4,1.21,0.187,3.0,12.1,06/22/2017 5:00 PM,OhioStreetBeach201706221700
29758,Ohio Street Beach,2017-06-22 18:00:00,18.1,1.04,0.187,3.0,12.1,06/22/2017 6:00 PM,OhioStreetBeach201706221800
29759,Ohio Street Beach,2017-06-22 19:00:00,18.3,1.2,0.187,3.0,12.1,06/22/2017 7:00 PM,OhioStreetBeach201706221900
29760,Ohio Street Beach,2017-06-22 20:00:00,18.2,1.08,0.187,3.0,12.1,06/22/2017 8:00 PM,OhioStreetBeach201706222000
29761,Ohio Street Beach,2017-06-22 21:00:00,18.2,1.18,0.187,3.0,12.1,06/22/2017 9:00 PM,OhioStreetBeach201706222100
29762,Ohio Street Beach,2017-06-22 22:00:00,18.1,0.92,0.187,3.0,12.1,06/22/2017 10:00 PM,OhioStreetBeach201706222200
29763,Ohio Street Beach,2017-06-22 23:00:00,18.0,0.95,0.187,3.0,12.1,06/22/2017 11:00 PM,OhioStreetBeach201706222300
29788,Ohio Street Beach,2017-06-23 00:00:00,18.1,0.96,0.187,3.0,12.1,06/23/2017 12:00 AM,OhioStreetBeach201706232400
29765,Ohio Street Beach,2017-06-23 01:00:00,18.0,0.9,0.187,3.0,12.1,06/23/2017 1:00 AM,OhioStreetBeach201706230100
29766,Ohio Street Beach,2017-06-23 02:00:00,18.0,0.97,0.187,3.0,12.1,06/23/2017 2:00 AM,OhioStreetBeach201706230200
29767,Ohio Street Beach,2017-06-23 03:00:00,18.0,1.1,0.187,3.0,12.0,06/23/2017 3:00 AM,OhioStreetBeach201706230300
29768,Ohio Street Beach,2017-06-23 04:00:00,18.1,0.93,0.187,3.0,12.0,06/23/2017 4:00 AM,OhioStreetBeach201706230400
29769,Ohio Street Beach,2017-06-23 05:00:00,18.1,0.93,0.187,3.0,12.0,06/23/2017 5:00 AM,OhioStreetBeach201706230500
29770,Ohio Street Beach,2017-06-23 06:00:00,18.0,0.86,0.187,3.0,12.0,06/23/2017 6:00 AM,OhioStreetBeach201706230600
29771,Ohio Street Beach,2017-06-23 07:00:00,18.0,0.86,0.187,3.0,12.0,06/23/2017 7:00 AM,OhioStreetBeach201706230700
29772,Ohio Street Beach,2017-06-23 08:00:00,18.0,1.12,0.187,3.0,12.0,06/23/2017 8:00 AM,OhioStreetBeach201706230800
29773,Ohio Street Beach,2017-06-23 09:00:00,18.0,1.15,0.187,3.0,12.0,06/23/2017 9:00 AM,OhioStreetBeach201706230900
29774,Ohio Street Beach,2017-06-23 10:00:00,18.2,1.3,0.187,3.0,12.0,06/23/2017 10:00 AM,OhioStreetBeach201706231000
29775,Ohio Street Beach,2017-06-23 11:00:00,18.3,1.24,0.187,3.0,12.0,06/23/2017 11:00 AM,OhioStreetBeach201706231100
29776,Ohio Street Beach,2017-06-23 12:00:00,18.8,0.77,0.187,3.0,12.0,06/23/2017 12:00 PM,OhioStreetBeach201706231200
29777,Ohio Street Beach,2017-06-23 13:00:00,19.8,1.39,0.187,3.0,12.0,06/23/2017 1:00 PM,OhioStreetBeach201706231300
29778,Ohio Street Beach,2017-06-23 14:00:00,20.8,1.18,0.187,3.0,12.0,06/23/2017 2:00 PM,OhioStreetBeach201706231400
29779,Ohio Street Beach,2017-06-23 15:00:00,21.1,1.05,0.187,3.0,12.0,06/23/2017 3:00 PM,OhioStreetBeach201706231500
29780,Ohio Street Beach,2017-06-23 16:00:00,21.1,0.83,0.187,3.0,12.0,06/23/2017 4:00 PM,OhioStreetBeach201706231600
29781,Ohio Street Beach,2017-06-23 17:00:00,20.1,1.0,0.187,3.0,11.9,06/23/2017 5:00 PM,OhioStreetBeach201706231700
29782,Ohio Street Beach,2017-06-23 18:00:00,19.0,1.02,0.187,3.0,11.9,06/23/2017 6:00 PM,OhioStreetBeach201706231800
29783,Ohio Street Beach,2017-06-23 19:00:00,18.9,0.83,0.187,3.0,11.9,06/23/2017 7:00 PM,OhioStreetBeach201706231900
29784,Ohio Street Beach,2017-06-23 20:00:00,18.7,0.74,0.187,3.0,11.9,06/23/2017 8:00 PM,OhioStreetBeach201706232000
29785,Ohio Street Beach,2017-06-23 21:00:00,18.9,0.73,0.187,3.0,11.9,06/23/2017 9:00 PM,OhioStreetBeach201706232100
29786,Ohio Street Beach,2017-06-23 22:00:00,18.6,0.68,0.187,3.0,11.9,06/23/2017 10:00 PM,OhioStreetBeach201706232200
29787,Ohio Street Beach,2017-06-23 23:00:00,18.3,0.71,0.187,3.0,11.9,06/23/2017 11:00 PM,OhioStreetBeach201706232300
29812,Ohio Street Beach,2017-06-24 00:00:00,18.1,0.71,0.187,3.0,11.9,06/24/2017 12:00 AM,OhioStreetBeach201706242400
29789,Ohio Street Beach,2017-06-24 01:00:00,18.0,0.82,0.187,3.0,11.9,06/24/2017 1:00 AM,OhioStreetBeach201706240100
29790,Ohio Street Beach,2017-06-24 02:00:00,18.0,0.71,0.187,3.0,11.9,06/24/2017 2:00 AM,OhioStreetBeach201706240200
29791,Ohio Street Beach,2017-06-24 03:00:00,18.0,0.73,0.187,3.0,11.9,06/24/2017 3:00 AM,OhioStreetBeach201706240300
29792,Ohio Street Beach,2017-06-24 04:00:00,17.9,0.91,0.187,3.0,11.9,06/24/2017 4:00 AM,OhioStreetBeach201706240400
29793,Ohio Street Beach,2017-06-24 05:00:00,17.7,0.67,0.187,3.0,11.9,06/24/2017 5:00 AM,OhioStreetBeach201706240500
29794,Ohio Street Beach,2017-06-24 06:00:00,17.6,0.65,0.187,3.0,11.9,06/24/2017 6:00 AM,OhioStreetBeach201706240600
29795,Ohio Street Beach,2017-06-24 07:00:00,17.5,0.72,0.187,3.0,11.9,06/24/2017 7:00 AM,OhioStreetBeach201706240700
29796,Ohio Street Beach,2017-06-24 08:00:00,17.4,0.73,0.187,3.0,11.9,06/24/2017 8:00 AM,OhioStreetBeach201706240800
29797,Ohio Street Beach,2017-06-24 09:00:00,17.5,0.7,0.187,3.0,11.8,06/24/2017 9:00 AM,OhioStreetBeach201706240900
29798,Ohio Street Beach,2017-06-24 10:00:00,18.0,1.08,0.187,3.0,11.8,06/24/2017 10:00 AM,OhioStreetBeach201706241000
29799,Ohio Street Beach,2017-06-24 11:00:00,18.7,1.04,0.187,3.0,11.8,06/24/2017 11:00 AM,OhioStreetBeach201706241100
29800,Ohio Street Beach,2017-06-24 12:00:00,18.7,1.02,0.187,3.0,11.8,06/24/2017 12:00 PM,OhioStreetBeach201706241200
29801,Ohio Street Beach,2017-06-24 13:00:00,18.7,0.97,0.187,3.0,11.8,06/24/2017 1:00 PM,OhioStreetBeach201706241300
29802,Ohio Street Beach,2017-06-24 14:00:00,19.0,1.01,0.187,3.0,11.8,06/24/2017 2:00 PM,OhioStreetBeach201706241400
29803,Ohio Street Beach,2017-06-24 15:00:00,19.1,0.99,0.187,3.0,11.8,06/24/2017 3:00 PM,OhioStreetBeach201706241500
29804,Ohio Street Beach,2017-06-24 16:00:00,19.6,0.82,0.187,3.0,11.8,06/24/2017 4:00 PM,OhioStreetBeach201706241600
29805,Ohio Street Beach,2017-06-24 17:00:00,19.5,0.81,0.187,3.0,11.8,06/24/2017 5:00 PM,OhioStreetBeach201706241700
29806,Ohio Street Beach,2017-06-24 18:00:00,19.3,0.68,0.187,3.0,11.8,06/24/2017 6:00 PM,OhioStreetBeach201706241800
29807,Ohio Street Beach,2017-06-24 19:00:00,19.0,0.72,0.187,3.0,11.8,06/24/2017 7:00 PM,OhioStreetBeach201706241900
29808,Ohio Street Beach,2017-06-24 20:00:00,18.9,0.8,0.187,3.0,11.8,06/24/2017 8:00 PM,OhioStreetBeach201706242000
29809,Ohio Street Beach,2017-06-24 21:00:00,18.6,0.81,0.187,3.0,11.8,06/24/2017 9:00 PM,OhioStreetBeach201706242100
29810,Ohio Street Beach,2017-06-24 22:00:00,18.5,1.08,0.187,3.0,11.8,06/24/2017 10:00 PM,OhioStreetBeach201706242200
29811,Ohio Street Beach,2017-06-24 23:00:00,18.3,0.95,0.187,3.0,11.8,06/24/2017 11:00 PM,OhioStreetBeach201706242300
29834,Ohio Street Beach,2017-06-25 00:00:00,18.1,1.27,0.187,3.0,11.8,06/25/2017 12:00 AM,OhioStreetBeach201706252400
29813,Ohio Street Beach,2017-06-25 03:00:00,17.3,0.85,0.187,3.0,11.8,06/25/2017 3:00 AM,OhioStreetBeach201706250300
29814,Ohio Street Beach,2017-06-25 04:00:00,17.2,0.88,0.187,3.0,11.8,06/25/2017 4:00 AM,OhioStreetBeach201706250400
29815,Ohio Street Beach,2017-06-25 05:00:00,17.1,0.95,0.187,3.0,11.7,06/25/2017 5:00 AM,OhioStreetBeach201706250500
29816,Ohio Street Beach,2017-06-25 06:00:00,17.0,1.17,0.187,3.0,11.7,06/25/2017 6:00 AM,OhioStreetBeach201706250600
29817,Ohio Street Beach,2017-06-25 07:00:00,17.0,0.85,0.187,3.0,11.7,06/25/2017 7:00 AM,OhioStreetBeach201706250700
29818,Ohio Street Beach,2017-06-25 08:00:00,17.0,0.8,0.187,3.0,11.7,06/25/2017 8:00 AM,OhioStreetBeach201706250800
29819,Ohio Street Beach,2017-06-25 09:00:00,17.2,1.01,0.187,3.0,11.7,06/25/2017 9:00 AM,OhioStreetBeach201706250900
29820,Ohio Street Beach,2017-06-25 10:00:00,17.4,1.09,0.187,3.0,11.7,06/25/2017 10:00 AM,OhioStreetBeach201706251000
29821,Ohio Street Beach,2017-06-25 11:00:00,17.7,1.03,0.187,3.0,11.7,06/25/2017 11:00 AM,OhioStreetBeach201706251100
29822,Ohio Street Beach,2017-06-25 12:00:00,18.0,1.0,0.187,3.0,11.7,06/25/2017 12:00 PM,OhioStreetBeach201706251200
29823,Ohio Street Beach,2017-06-25 13:00:00,18.4,0.88,0.187,3.0,11.7,06/25/2017 1:00 PM,OhioStreetBeach201706251300
29824,Ohio Street Beach,2017-06-25 14:00:00,19.0,0.96,0.187,3.0,11.7,06/25/2017 2:00 PM,OhioStreetBeach201706251400
29825,Ohio Street Beach,2017-06-25 15:00:00,19.0,0.92,0.187,3.0,11.7,06/25/2017 3:00 PM,OhioStreetBeach201706251500
29826,Ohio Street Beach,2017-06-25 16:00:00,19.1,0.91,0.187,3.0,11.7,06/25/2017 4:00 PM,OhioStreetBeach201706251600
29827,Ohio Street Beach,2017-06-25 17:00:00,19.4,0.84,0.187,3.0,11.7,06/25/2017 5:00 PM,OhioStreetBeach201706251700
29828,Ohio Street Beach,2017-06-25 18:00:00,19.2,0.78,0.187,3.0,11.7,06/25/2017 6:00 PM,OhioStreetBeach201706251800
29829,Ohio Street Beach,2017-06-25 19:00:00,19.1,0.84,0.187,3.0,11.7,06/25/2017 7:00 PM,OhioStreetBeach201706251900
29830,Ohio Street Beach,2017-06-25 20:00:00,18.9,0.79,0.187,3.0,11.7,06/25/2017 8:00 PM,OhioStreetBeach201706252000
29831,Ohio Street Beach,2017-06-25 21:00:00,18.7,0.84,0.187,3.0,11.7,06/25/2017 9:00 PM,OhioStreetBeach201706252100
29832,Ohio Street Beach,2017-06-25 22:00:00,18.4,0.74,0.187,3.0,11.7,06/25/2017 10:00 PM,OhioStreetBeach201706252200
29833,Ohio Street Beach,2017-06-25 23:00:00,18.3,0.97,0.187,3.0,11.7,06/25/2017 11:00 PM,OhioStreetBeach201706252300
29857,Ohio Street Beach,2017-06-26 00:00:00,18.0,0.98,0.187,3.0,11.7,06/26/2017 12:00 AM,OhioStreetBeach201706262400
29835,Ohio Street Beach,2017-06-26 01:00:00,17.9,1.02,0.187,3.0,11.7,06/26/2017 1:00 AM,OhioStreetBeach201706260100
29836,Ohio Street Beach,2017-06-26 02:00:00,17.7,0.91,0.187,3.0,11.7,06/26/2017 2:00 AM,OhioStreetBeach201706260200
29837,Ohio Street Beach,2017-06-26 03:00:00,17.5,0.78,0.187,3.0,11.7,06/26/2017 3:00 AM,OhioStreetBeach201706260300
29838,Ohio Street Beach,2017-06-26 04:00:00,17.4,0.76,0.187,3.0,11.7,06/26/2017 4:00 AM,OhioStreetBeach201706260400
29839,Ohio Street Beach,2017-06-26 05:00:00,17.2,0.61,0.187,3.0,11.7,06/26/2017 5:00 AM,OhioStreetBeach201706260500
29840,Ohio Street Beach,2017-06-26 06:00:00,17.1,0.58,0.187,3.0,11.7,06/26/2017 6:00 AM,OhioStreetBeach201706260600
29841,Ohio Street Beach,2017-06-26 07:00:00,17.1,0.63,0.187,3.0,11.7,06/26/2017 7:00 AM,OhioStreetBeach201706260700
29842,Ohio Street Beach,2017-06-26 08:00:00,17.2,0.59,0.187,3.0,11.7,06/26/2017 8:00 AM,OhioStreetBeach201706260800
29843,Ohio Street Beach,2017-06-26 09:00:00,17.4,0.66,0.187,3.0,11.7,06/26/2017 9:00 AM,OhioStreetBeach201706260900
29844,Ohio Street Beach,2017-06-26 10:00:00,17.6,0.81,0.187,3.0,11.6,06/26/2017 10:00 AM,OhioStreetBeach201706261000
29845,Ohio Street Beach,2017-06-26 11:00:00,17.9,0.96,0.187,3.0,11.6,06/26/2017 11:00 AM,OhioStreetBeach201706261100
29846,Ohio Street Beach,2017-06-26 12:00:00,18.2,1.12,0.187,3.0,11.6,06/26/2017 12:00 PM,OhioStreetBeach201706261200
29847,Ohio Street Beach,2017-06-26 13:00:00,18.5,1.01,0.187,3.0,11.6,06/26/2017 1:00 PM,OhioStreetBeach201706261300
29848,Ohio Street Beach,2017-06-26 14:00:00,18.5,1.01,0.187,3.0,11.6,06/26/2017 2:00 PM,OhioStreetBeach201706261400
29849,Ohio Street Beach,2017-06-26 15:00:00,18.9,1.01,0.187,3.0,11.6,06/26/2017 3:00 PM,OhioStreetBeach201706261500
29850,Ohio Street Beach,2017-06-26 16:00:00,19.0,0.96,0.187,3.0,11.6,06/26/2017 4:00 PM,OhioStreetBeach201706261600
29851,Ohio Street Beach,2017-06-26 18:00:00,19.1,1.32,0.187,3.0,11.6,06/26/2017 6:00 PM,OhioStreetBeach201706261800
29852,Ohio Street Beach,2017-06-26 19:00:00,19.3,2.55,0.187,3.0,11.6,06/26/2017 7:00 PM,OhioStreetBeach201706261900
29853,Ohio Street Beach,2017-06-26 20:00:00,18.5,2.08,0.187,3.0,11.6,06/26/2017 8:00 PM,OhioStreetBeach201706262000
29854,Ohio Street Beach,2017-06-26 21:00:00,18.2,2.18,0.187,3.0,11.6,06/26/2017 9:00 PM,OhioStreetBeach201706262100
29855,Ohio Street Beach,2017-06-26 22:00:00,18.2,3.01,0.187,3.0,11.6,06/26/2017 10:00 PM,OhioStreetBeach201706262200
29856,Ohio Street Beach,2017-06-26 23:00:00,18.0,2.48,0.187,3.0,11.6,06/26/2017 11:00 PM,OhioStreetBeach201706262300
29881,Ohio Street Beach,2017-06-27 00:00:00,17.9,2.31,0.187,3.0,11.6,06/27/2017 12:00 AM,OhioStreetBeach201706272400
29858,Ohio Street Beach,2017-06-27 01:00:00,17.7,1.69,0.187,3.0,11.6,06/27/2017 1:00 AM,OhioStreetBeach201706270100
29859,Ohio Street Beach,2017-06-27 02:00:00,17.5,1.6,0.187,3.0,11.6,06/27/2017 2:00 AM,OhioStreetBeach201706270200
29860,Ohio Street Beach,2017-06-27 03:00:00,17.4,2.55,0.187,3.0,11.6,06/27/2017 3:00 AM,OhioStreetBeach201706270300
29861,Ohio Street Beach,2017-06-27 04:00:00,17.3,2.81,0.187,3.0,11.6,06/27/2017 4:00 AM,OhioStreetBeach201706270400
29862,Ohio Street Beach,2017-06-27 05:00:00,17.2,2.36,0.187,3.0,11.6,06/27/2017 5:00 AM,OhioStreetBeach201706270500
29863,Ohio Street Beach,2017-06-27 06:00:00,17.1,1.45,0.187,3.0,11.6,06/27/2017 6:00 AM,OhioStreetBeach201706270600
29864,Ohio Street Beach,2017-06-27 07:00:00,17.1,1.61,0.187,3.0,11.6,06/27/2017 7:00 AM,OhioStreetBeach201706270700
29865,Ohio Street Beach,2017-06-27 08:00:00,17.2,1.74,0.187,3.0,11.5,06/27/2017 8:00 AM,OhioStreetBeach201706270800
29866,Ohio Street Beach,2017-06-27 09:00:00,17.4,2.83,0.187,3.0,11.6,06/27/2017 9:00 AM,OhioStreetBeach201706270900
29867,Ohio Street Beach,2017-06-27 10:00:00,17.6,2.08,0.187,3.0,11.6,06/27/2017 10:00 AM,OhioStreetBeach201706271000
29868,Ohio Street Beach,2017-06-27 11:00:00,17.9,2.21,0.187,3.0,11.5,06/27/2017 11:00 AM,OhioStreetBeach201706271100
29869,Ohio Street Beach,2017-06-27 12:00:00,18.3,1.66,0.187,3.0,11.5,06/27/2017 12:00 PM,OhioStreetBeach201706271200
29870,Ohio Street Beach,2017-06-27 13:00:00,18.2,1.26,0.187,3.0,11.5,06/27/2017 1:00 PM,OhioStreetBeach201706271300
29871,Ohio Street Beach,2017-06-27 14:00:00,18.7,1.24,0.187,3.0,11.5,06/27/2017 2:00 PM,OhioStreetBeach201706271400
29872,Ohio Street Beach,2017-06-27 15:00:00,18.7,1.3,0.187,3.0,11.5,06/27/2017 3:00 PM,OhioStreetBeach201706271500
29873,Ohio Street Beach,2017-06-27 16:00:00,18.5,1.14,0.187,3.0,11.5,06/27/2017 4:00 PM,OhioStreetBeach201706271600
29874,Ohio Street Beach,2017-06-27 17:00:00,18.3,0.73,0.187,3.0,11.5,06/27/2017 5:00 PM,OhioStreetBeach201706271700
29875,Ohio Street Beach,2017-06-27 18:00:00,18.1,0.98,0.187,3.0,11.5,06/27/2017 6:00 PM,OhioStreetBeach201706271800
29876,Ohio Street Beach,2017-06-27 19:00:00,17.9,0.76,0.187,3.0,11.5,06/27/2017 7:00 PM,OhioStreetBeach201706271900
29877,Ohio Street Beach,2017-06-27 20:00:00,17.8,1.05,0.187,3.0,11.5,06/27/2017 8:00 PM,OhioStreetBeach201706272000
29878,Ohio Street Beach,2017-06-27 21:00:00,17.8,0.87,0.187,3.0,11.5,06/27/2017 9:00 PM,OhioStreetBeach201706272100
29879,Ohio Street Beach,2017-06-27 22:00:00,17.7,0.65,0.187,3.0,11.5,06/27/2017 10:00 PM,OhioStreetBeach201706272200
29880,Ohio Street Beach,2017-06-27 23:00:00,17.6,0.8,0.187,3.0,11.5,06/27/2017 11:00 PM,OhioStreetBeach201706272300
29905,Ohio Street Beach,2017-06-28 00:00:00,17.5,0.83,0.187,3.0,11.5,06/28/2017 12:00 AM,OhioStreetBeach201706282400
29882,Ohio Street Beach,2017-06-28 01:00:00,17.5,0.63,0.187,3.0,11.5,06/28/2017 1:00 AM,OhioStreetBeach201706280100
29883,Ohio Street Beach,2017-06-28 02:00:00,17.4,0.52,0.187,3.0,11.5,06/28/2017 2:00 AM,OhioStreetBeach201706280200
