Row ID,Battery Life,Beach Name,UMAP-0,UMAP-1,Measurement Timestamp,Turbidity,Water Temperature,Wave Height,Wave Period,u_0_trx,u_1_trx,AscendingManifold,MorseSmaleManifold
235,0.875775,2,-35.6926,-26.6296,1401692400,-0.136521,-0.918381,-0.88319,-0.568405,86,103,32,33
236,0.601345,1,-35.5135,-26.6557,1401696000,-0.118317,-0.417198,-0.547655,-1.21327,86,103,32,33
237,0.875775,2,-35.5135,-26.6557,1401696000,-0.138471,-1.00683,-0.917901,0.0764631,86,103,32,33
238,0.601345,1,-35.3354,-26.6799,1401699600,-0.117342,-0.387717,-0.536084,-0.568405,86,103,32,33
239,0.875775,2,-35.3354,-26.6799,1401699600,-0.136521,-0.977344,-0.790629,-0.568405,86,103,32,33
240,0.601345,1,-35.1567,-26.7025,1401703200,-0.117992,-0.387717,-0.501374,-0.568405,87,103,32,33
241,0.875775,2,-35.1567,-26.7025,1401703200,-0.137496,-0.859418,-0.651786,0.0764631,87,103,32,33
242,0.601345,1,-34.9807,-26.723,1401706800,-0.118643,-0.358235,-0.698067,-1.21327,87,103,32,33
243,0.875775,2,-34.9807,-26.723,1401706800,-0.138146,-0.8889,-0.651786,-0.568405,87,103,32,33
244,0.601345,1,-34.8042,-26.7419,1401710400,-0.118968,-0.328754,-0.732778,-0.568405,87,103,32,33
245,0.875775,2,-34.8042,-26.7419,1401710400,-0.138471,-0.800456,-0.605506,0.0764631,87,103,32,33
246,0.601345,1,-34.6264,-26.7591,1401714000,-0.120268,-0.299273,-0.709637,-0.568405,88,103,32,33
247,0.875775,2,-34.6264,-26.7591,1401714000,-0.137496,-0.535124,-0.709637,0.0764631,88,103,32,33
248,0.601345,1,-34.4478,-26.7747,1401717600,-0.119618,-0.24031,-1.04517,-1.21327,88,103,32,33
249,0.875775,2,-34.4478,-26.7747,1401717600,-0.13067,-0.476161,-0.83691,0.0764631,88,103,32,33
250,0.601345,1,-34.2715,-26.7882,1401721200,-0.120268,-0.210829,-1.07988,-0.568405,88,103,32,33
251,0.875775,2,-34.2715,-26.7882,1401721200,-0.137821,-0.623568,-0.790629,0.0764631,88,103,32,33
252,0.601345,1,-34.0927,-26.8003,1401724800,-0.122868,-0.24031,-0.952612,-0.568405,89,103,32,33
253,0.875775,2,-34.0927,-26.8003,1401724800,-0.138796,-0.653049,-0.825339,3.94567,89,103,32,33
254,0.601345,1,-33.9151,-26.8102,1401728400,-0.124494,-0.328754,-0.83691,-1.21327,89,103,32,33
255,0.875775,2,-33.9151,-26.8102,1401728400,-0.140421,-0.653049,-0.84848,-0.568405,89,103,32,33
256,0.601345,1,-33.7372,-26.8182,1401732000,-0.125469,-0.328754,-0.964182,0.0764631,89,103,32,33
257,0.875775,2,-33.7372,-26.8182,1401732000,-0.140746,-0.68253,-0.674927,2.01107,89,103,32,33
258,0.601345,1,-33.5616,-26.824,1401735600,-0.125144,-0.299273,-1.11459,-0.568405,90,103,32,33
259,0.875775,2,-33.5616,-26.824,1401735600,-0.140746,-0.741493,-0.790629,1.3662,90,103,32,33
260,0.601345,1,-33.3857,-26.8283,1401739200,-0.125794,-0.358235,-1.06831,-1.21327,90,103,32,33
261,0.875775,2,-33.3857,-26.8283,1401739200,-0.140096,-0.800456,-0.593935,0.0764631,90,103,32,33
262,0.601345,1,-33.2138,-26.8305,1401742800,-0.120268,-0.387717,-1.01046,-1.21327,90,103,32,33
263,0.875775,2,-33.2138,-26.8305,1401742800,-0.139446,-0.770974,-0.790629,0.0764631,90,103,32,33
264,0.601345,1,-33.042,-26.8311,1401746400,-0.121893,-0.417198,-1.01046,-0.568405,90,103,32,33
265,0.875775,2,-33.042,-26.8311,1401746400,-0.139121,-0.800456,-0.87162,-0.568405,90,103,32,33
266,0.601345,1,-32.8763,-26.8299,1401750000,-0.123843,-0.44668,-1.17245,-0.568405,91,103,32,33
267,0.875775,2,-32.8763,-26.8299,1401750000,-0.140421,-0.8889,-0.894761,-0.568405,91,103,32,33
268,0.601345,1,-32.7151,-26.827,1401753600,-0.122218,-0.476161,-1.26501,2.65594,91,103,32,33
269,0.875775,2,-32.7151,-26.827,1401753600,-0.140096,-0.947863,-0.906331,2.65594,91,103,32,33
270,0.601345,1,-32.5618,-26.8228,1401757200,-0.115717,-0.505642,-1.16088,-0.568405,91,103,32,33
271,0.875775,2,-32.5618,-26.8228,1401757200,-0.140096,-1.00683,-0.952612,0.0764631,91,103,32,33
272,0.601345,1,-32.4185,-26.8175,1401760800,-0.120918,-0.535124,-1.13773,-1.21327,92,103,32,33
273,0.875775,2,-32.4185,-26.8175,1401760800,-0.141397,-1.03631,-1.01046,0.721331,92,103,32,33
274,0.601345,1,-32.2884,-26.8114,1401764400,-0.122218,-0.564605,-1.27658,-0.568405,92,103,32,33
275,0.875775,2,-32.2884,-26.8114,1401764400,-0.140746,-1.00683,-1.05674,0.721331,92,103,32,33
276,0.601345,1,-32.1695,-26.8049,1401768000,-0.121243,-0.564605,-1.32286,-0.568405,92,103,32,33
277,0.875775,2,-32.1695,-26.8049,1401768000,-0.141397,-1.09527,-1.06831,0.721331,92,103,32,33
278,0.601345,1,-32.0596,-26.7979,1401771600,-0.120593,-0.594086,-1.29972,-0.568405,92,103,32,33
279,0.875775,2,-32.0596,-26.7979,1401771600,-0.141072,-1.12475,-1.10302,0.721331,92,103,32,33
280,0.601345,1,-31.9526,-26.7898,1401775200,-0.121893,-0.623568,-1.41542,0.0764631,92,103,32,33
281,0.875775,2,-31.9526,-26.7898,1401775200,-0.141072,-1.15423,-1.02203,2.01107,92,103,32,33
282,0.601345,1,-31.8399,-26.7801,1401778800,-0.123843,-0.623568,-1.17245,-0.568405,93,103,32,33
283,0.875775,2,-31.8399,-26.7801,1401778800,-0.142047,-1.15423,-0.998892,0.0764631,93,103,32,33
284,0.601345,1,-31.7106,-26.7671,1401782400,-0.124494,-0.564605,-1.19559,0.0764631,93,103,32,33
285,0.875775,2,-31.7106,-26.7671,1401782400,-0.142047,-1.15423,-0.663357,-1.21327,93,103,32,33
286,0.601345,1,-25.3287,-25.8814,1401789600,-0.118968,-0.476161,-0.929471,-0.568405,104,105,33,34
287,0.875775,2,-25.3287,-25.8814,1401789600,-0.141722,-1.15423,-0.0732766,-0.568405,104,105,33,34
288,0.601345,1,-25.2006,-25.8655,1401793200,-0.120268,-0.387717,-0.906331,-0.568405,104,105,33,34
289,0.73856,2,-25.2006,-25.8655,1401793200,-0.142372,-1.12475,0.077136,-1.21327,104,105,33,34
290,0.601345,1,-25.0921,-25.853,1401796800,-0.121568,-0.328754,-0.686497,-0.568405,104,105,33,34
291,0.875775,2,-25.0921,-25.853,1401796800,-0.143347,-1.06579,0.204408,-1.21327,104,105,33,34
292,0.601345,1,-24.9865,-25.8416,1401800400,-0.116042,-0.269791,-0.640216,-0.568405,105,105,33,34
293,0.73856,2,-24.9865,-25.8416,1401800400,-0.143997,-0.977344,0.412672,-0.568405,105,105,33,34
294,0.601345,1,-24.878,-25.8306,1401804000,-0.121568,-0.269791,-0.582365,-0.568405,105,105,33,34
295,0.73856,2,-24.878,-25.8306,1401804000,-0.144322,-0.8889,-0.0501362,-1.21327,105,105,33,34
296,0.601345,1,-24.7623,-25.8196,1401807600,-0.123193,-0.151866,-0.663357,-0.568405,105,105,33,34
297,0.73856,2,-24.7623,-25.8196,1401807600,-0.145297,-0.741493,-0.0154256,-0.568405,105,105,33,34
298,0.601345,1,-24.6356,-25.8081,1401811200,-0.124494,0.290354,-0.501374,-0.568405,105,105,33,34
299,0.73856,2,-24.6356,-25.8081,1401811200,-0.10434,0.0545034,-0.28154,-0.568405,105,105,33,34
300,0.601345,1,-24.4956,-25.7965,1401814800,-0.122868,0.231392,-0.582365,-0.568405,105,105,33,34
301,0.73856,2,-24.4956,-25.7965,1401814800,-0.136196,-0.535124,-0.501374,-0.568405,105,105,33,34
302,0.601345,1,-24.3454,-25.785,1401818400,-0.125144,0.0839848,-0.605506,-1.21327,106,105,33,34
303,0.73856,2,-24.3454,-25.785,1401818400,-0.142047,-0.770974,-0.466663,2.01107,106,105,33,34
304,0.601345,1,-24.187,-25.774,1401822000,-0.123193,0.142947,-0.698067,-0.568405,106,105,33,34
305,0.73856,2,-24.187,-25.774,1401822000,-0.143672,-0.918381,-0.443523,0.0764631,106,105,33,34
306,0.601345,1,-24.0251,-25.7638,1401825600,-0.121243,0.20191,-0.813769,-0.568405,106,105,33,34
307,0.73856,2,-24.0251,-25.7638,1401825600,-0.143672,-0.947863,-0.0501362,0.0764631,106,105,33,34
308,0.601345,1,-23.8575,-25.7549,1401829200,-0.122218,0.20191,-0.663357,-1.21327,107,105,33,34
309,0.73856,2,-23.8575,-25.7549,1401829200,-0.143347,-0.977344,-0.790629,-0.568405,107,105,33,34
310,0.601345,1,-23.6893,-25.747,1401832800,-0.121568,0.142947,-0.952612,-0.568405,107,105,33,34
311,0.73856,2,-23.6893,-25.747,1401832800,-0.143997,-1.00683,-0.593935,0.0764631,107,105,33,34
312,0.601345,1,-23.5189,-25.7403,1401836400,-0.121893,0.113466,-0.825339,-1.21327,107,105,33,34
313,0.73856,2,-23.5189,-25.7403,1401836400,-0.142372,-1.03631,-0.941041,-0.568405,107,105,33,34
314,0.601345,1,-23.3507,-25.7347,1401840000,-0.121243,0.0545034,-0.929471,-1.21327,107,105,33,34
315,0.73856,2,-23.3507,-25.7347,1401840000,-0.143997,-1.03631,-0.86005,2.65594,107,105,33,34
316,0.601345,1,-23.1795,-25.7305,1401843600,-0.125469,-0.0339406,-0.952612,-1.21327,108,105,33,34
317,0.73856,2,-23.1795,-25.7305,1401843600,-0.141397,-1.03631,-0.894761,-0.568405,108,105,33,34
318,0.601345,1,-23.0095,-25.7271,1401847200,-0.126119,-0.0929033,-0.779059,-1.21327,108,105,33,34
319,0.73856,2,-23.0095,-25.7271,1401847200,-0.141397,-1.03631,-0.83691,0.721331,108,105,33,34
320,0.601345,1,-22.8396,-25.7248,1401850800,-0.125794,-0.122385,-0.524514,-1.21327,108,105,33,34
321,0.73856,2,-22.8396,-25.7248,1401850800,-0.141722,-1.06579,-0.83691,0.0764631,108,105,33,34
322,0.601345,1,-22.6733,-25.7235,1401854400,-0.125144,-0.151866,-0.536084,-1.21327,109,105,33,34
323,0.73856,2,-22.6733,-25.7235,1401854400,-0.140746,-1.09527,-0.86005,0.0764631,109,105,33,34
324,0.601345,1,-22.5085,-25.7229,1401858000,-0.123193,-0.181347,-0.223689,-1.21327,109,105,33,34
325,0.73856,2,-22.5085,-25.7229,1401858000,-0.140421,-1.09527,-0.802199,-0.568405,109,105,33,34
326,0.601345,1,-22.3477,-25.7229,1401861600,-0.120918,-0.181347,-0.350961,-1.21327,109,105,33,34
327,0.73856,2,-22.3477,-25.7229,1401861600,-0.143022,-1.12475,-0.755918,-0.568405,109,105,33,34
328,0.601345,1,-22.193,-25.7234,1401865200,-0.120268,-0.269791,0.377961,-1.21327,109,105,33,34
329,0.73856,2,-22.193,-25.7234,1401865200,-0.143347,-1.12475,-0.640216,0.0764631,109,105,33,34
330,0.601345,1,-22.0489,-25.7242,1401868800,-0.10564,-0.299273,0.701927,-0.568405,110,105,33,34
331,0.73856,2,-22.0489,-25.7242,1401868800,-0.143347,-1.12475,-0.28154,-1.21327,110,105,33,34
332,0.601345,1,-21.9178,-25.7251,1401872400,-0.100764,-0.299273,0.482093,-0.568405,110,105,33,34
333,0.73856,2,-21.9178,-25.7251,1401872400,-0.144647,-1.12475,-0.200549,-1.21327,110,105,33,34
334,0.601345,1,-21.7997,-25.7261,1401876000,-0.0906875,-0.328754,0.29697,-0.568405,110,105,33,34
335,0.73856,2,-21.7997,-25.7261,1401876000,-0.143997,-1.12475,-0.107987,-0.568405,110,105,33,34
336,0.601345,1,-21.6952,-25.7272,1401879600,-0.0864618,-0.328754,0.817629,-0.568405,110,105,33,34
337,0.73856,2,-21.6952,-25.7272,1401879600,-0.143022,-1.12475,0.840769,-1.21327,110,105,33,34
338,0.601345,1,-21.6024,-25.728,1401883200,-0.0851615,-0.328754,1.01432,-0.568405,110,105,33,34
339,0.73856,2,-21.6024,-25.728,1401883200,-0.129694,-1.12475,1.65068,-0.568405,110,105,33,34
340,0.601345,1,-21.5154,-25.7288,1401886800,-0.0838613,-0.328754,1.28044,0.0764631,111,105,33,34
341,0.73856,2,-21.5154,-25.7288,1401886800,-0.0698838,-1.09527,2.12506,-0.568405,111,105,33,34
342,0.464131,1,-21.4277,-25.7298,1401890400,-0.0627325,-0.328754,1.10688,0.0764631,111,105,33,34
343,0.73856,2,-21.4277,-25.7298,1401890400,-0.0728093,-1.09527,2.04407,-0.568405,111,105,33,34
344,0.464131,1,-21.3322,-25.7308,1401894000,-0.0650079,-0.358235,1.11845,0.0764631,111,105,33,34
345,0.73856,2,-21.3322,-25.7308,1401894000,-0.0360778,-1.03631,1.7201,-0.568405,111,105,33,34
346,0.464131,1,-3.15906,-25.4463,1401901200,-0.0559063,-0.328754,0.713497,0.0764631,143,105,34,35
347,0.73856,2,-3.15906,-25.4463,1401901200,-0.0624075,-0.977344,1.62754,-0.568405,143,105,34,35
348,0.464131,1,-3.06811,-25.4185,1401904800,-0.0302267,-0.269791,0.690356,0.0764631,143,105,34,35
349,0.73856,2,-3.06811,-25.4185,1401904800,-0.0477798,-0.977344,1.38457,-0.568405,143,105,34,35
350,0.464131,1,-2.98565,-25.3917,1401908400,-0.037378,-0.269791,0.528374,0.0764631,143,105,34,35
351,0.73856,2,-2.98565,-25.3917,1401908400,-0.0159241,-0.977344,1.65068,-0.568405,143,105,34,35
352,0.464131,1,-2.90338,-25.363,1401912000,0.000978875,-0.269791,0.215978,0.0764631,143,106,34,35
353,0.73856,2,-2.90338,-25.363,1401912000,-0.0194998,-0.977344,1.56969,-0.568405,143,106,34,35
354,0.464131,1,-2.81593,-25.33,1401915600,-0.0120234,-0.328754,0.239119,-0.568405,143,106,34,35
355,0.73856,2,-2.81593,-25.33,1401915600,-0.0273012,-1.00683,1.50027,-0.568405,143,106,34,35
356,0.464131,1,-2.71858,-25.2928,1401919200,-0.00844781,-0.358235,0.377961,0.0764631,143,106,34,35
357,0.73856,2,-2.71858,-25.2928,1401919200,-0.0321771,-1.00683,1.30358,-0.568405,143,106,34,35
358,0.464131,1,-2.60851,-25.2486,1401922800,-0.0234005,-0.387717,0.470523,0.0764631,144,106,34,35
359,0.73856,2,-2.60851,-25.2486,1401922800,-0.020475,-1.00683,1.2573,-0.568405,144,106,34,35
360,0.464131,1,-2.48573,-25.1977,1401926400,-0.0292515,-0.417198,0.539944,0.0764631,144,106,34,35
361,0.73856,2,-2.48573,-25.1977,1401926400,-0.0575316,-1.03631,0.92176,-0.568405,144,106,34,35
362,0.464131,1,-2.34981,-25.1402,1401930000,-0.0718341,-0.44668,0.343251,0.0764631,144,106,34,35
363,0.73856,2,-2.34981,-25.1402,1401930000,-0.0445293,-1.03631,0.447382,-0.568405,144,106,34,35
364,0.464131,1,-2.20596,-25.0768,1401933600,-0.065658,-0.44668,0.354821,0.0764631,144,106,34,35
365,0.73856,2,-2.20596,-25.0768,1401933600,-0.0438791,-1.03631,0.586225,-0.568405,144,106,34,35
366,0.464131,1,-2.05584,-25.0094,1401937200,-0.0718341,-0.476161,0.204408,0.0764631,145,106,34,35
367,0.73856,2,-2.05584,-25.0094,1401937200,-0.0344525,-1.06579,0.701927,-0.568405,145,106,34,35
368,0.464131,1,-1.90299,-24.9387,1401940800,-0.0650079,-0.505642,0.019285,0.0764631,145,106,34,35
369,0.601345,2,-1.90299,-24.9387,1401940800,-0.0549311,-1.06579,0.644076,-0.568405,145,106,34,35
370,0.464131,1,-1.74585,-24.8645,1401944400,-0.0614323,-0.505642,-0.0617064,-0.568405,145,106,34,35
371,0.601345,2,-1.74585,-24.8645,1401944400,-0.0279513,-1.12475,1.13002,-0.568405,145,106,34,35
372,0.464131,1,-1.58598,-24.7875,1401948000,-0.0611072,-0.535124,-0.223689,-0.568405,145,107,34,35
373,0.601345,2,-1.58598,-24.7875,1401948000,-0.0565564,-1.15423,0.979611,-0.568405,145,107,34,35
374,0.464131,1,-1.42401,-24.7081,1401951600,-0.0513555,-0.535124,-0.119557,0.0764631,146,107,34,35
375,0.601345,2,-1.42401,-24.7081,1401951600,-0.0331522,-1.15423,1.13002,-0.568405,146,107,34,35
376,0.464131,1,-1.25966,-24.6263,1401955200,-0.0552562,-0.535124,-0.177408,-0.568405,146,107,34,35
377,0.601345,2,-1.25966,-24.6263,1401955200,-0.0438791,-1.12475,0.852339,-0.568405,146,107,34,35
378,0.464131,1,-1.09917,-24.5447,1401958800,-0.0585068,-0.476161,-0.142698,-0.568405,146,107,34,35
379,0.601345,2,-1.09917,-24.5447,1401958800,-0.0490801,-1.09527,0.563084,-0.568405,146,107,34,35
380,0.464131,1,-0.94366,-24.4639,1401962400,-0.0627325,-0.44668,-0.223689,-0.568405,147,107,34,35
381,0.601345,2,-0.94366,-24.4639,1401962400,-0.0585068,-1.00683,0.597795,-0.568405,147,107,34,35
382,0.464131,1,-0.795258,-24.3852,1401966000,-0.0698838,-0.358235,-0.177408,-0.568405,147,107,34,35
383,0.601345,2,-0.795258,-24.3852,1401966000,-0.0510304,-0.918381,0.725067,-0.568405,147,107,34,35
384,0.464131,1,-0.649908,-24.3063,1401969600,-0.0757348,-0.299273,-0.212119,-0.568405,147,107,34,35
385,0.601345,2,-0.649908,-24.3063,1401969600,-0.065333,-0.800456,0.528374,-0.568405,147,107,34,35
386,2.38514,3,-0.649908,-24.3063,1401969600,-0.0981639,-0.770974,-0.177408,-0.568405,147,107,34,35
387,0.464131,1,-0.508585,-24.2275,1401973200,-0.0874369,-0.24031,-0.350961,-0.568405,147,108,46,47
388,0.601345,2,-0.508585,-24.2275,1401973200,-0.0828861,-0.712012,0.273829,-0.568405,147,108,46,47
389,0.464131,1,-0.363476,-24.1445,1401976800,-0.0815859,-0.0929033,-0.29311,-0.568405,148,108,46,47
390,0.601345,2,-0.363476,-24.1445,1401976800,-0.0903625,-0.594086,0.227549,-1.21327,148,108,46,47
391,0.464131,1,-0.215037,-24.0572,1401980400,-0.0841864,-0.00445926,-0.420382,-0.568405,148,108,46,47
392,0.601345,2,-0.215037,-24.0572,1401980400,-0.0942632,-0.476161,0.0308552,-0.568405,148,108,46,47
393,0.464131,1,-0.0630923,-23.9656,1401984000,-0.0893873,0.0250221,-0.501374,-0.568405,148,108,46,47
394,0.601345,2,-0.0630923,-23.9656,1401984000,-0.0929629,-0.063422,0.00771482,-0.568405,148,108,46,47
395,0.464131,1,0.089169,-23.8715,1401987600,-0.0913376,0.0545034,-0.524514,-1.21327,148,108,46,47
396,0.601345,2,0.089169,-23.8715,1401987600,-0.0903625,0.0545034,-0.0848468,-0.568405,148,108,46,47
397,0.464131,1,0.239772,-23.7764,1401991200,-0.0926379,0.0250221,-0.559225,-0.568405,149,108,46,47
398,0.601345,2,0.239772,-23.7764,1401991200,-0.0516805,0.142947,-0.177408,-0.568405,149,108,46,47
399,0.464131,1,0.386192,-23.6808,1401994800,-0.0952383,-0.00445926,-0.374102,-0.568405,149,108,46,47
400,0.601345,2,0.386192,-23.6808,1401994800,-0.0591569,-0.00445926,-0.0501362,-0.568405,149,108,46,47
401,0.464131,1,0.526006,-23.5874,1401998400,-0.0962135,-0.0339406,-0.547655,-0.568405,149,109,46,47
402,0.601345,2,0.526006,-23.5874,1401998400,-0.0734594,-0.181347,-0.131128,-0.568405,149,109,46,47
403,0.464131,1,0.660399,-23.4934,1402002000,-0.0897123,-0.063422,-0.559225,-0.568405,149,109,46,47
404,0.601345,2,0.660399,-23.4934,1402002000,-0.0666332,-0.122385,-0.431953,-0.568405,149,109,46,47
405,0.464131,1,0.786793,-23.4023,1402005600,-0.0897123,0.0250221,-0.651786,-0.568405,150,109,46,47
406,0.601345,2,0.786793,-23.4023,1402005600,-0.0874369,-0.181347,-0.466663,-0.568405,150,109,46,47
407,0.464131,1,0.904973,-23.3145,1402009200,-0.0890622,-0.00445926,-0.640216,-0.568405,150,109,46,47
408,0.601345,2,0.904973,-23.3145,1402009200,-0.0861367,-0.44668,-0.605506,-1.21327,150,109,46,47
409,0.464131,1,1.01435,-23.2313,1402012800,-0.0923128,-0.063422,-0.593935,-0.568405,150,109,46,47
410,0.601345,2,1.01435,-23.2313,1402012800,-0.100114,-0.564605,-0.651786,2.65594,150,109,46,47
411,0.464131,1,1.11826,-23.1504,1402016400,-0.0978388,-0.151866,-0.709637,-1.21327,150,109,46,47
412,0.601345,2,1.11826,-23.1504,1402016400,-0.10369,-0.594086,-0.640216,0.0764631,150,109,46,47
413,0.464131,1,1.22226,-23.069,1402020000,-0.0955634,-0.181347,-0.84848,-0.568405,150,110,46,47
414,0.601345,2,1.22226,-23.069,1402020000,-0.108891,-0.653049,-0.570795,1.3662,150,110,46,47
415,0.464131,1,1.32917,-22.982,1402023600,-0.0978388,-0.24031,-0.929471,-0.568405,151,110,46,47
416,0.601345,2,1.32917,-22.982,1402023600,-0.116692,-0.770974,-0.825339,0.721331,151,110,46,47
417,0.464131,1,1.45497,-22.877,1402027200,-0.101739,-0.299273,-0.987322,-1.21327,151,110,46,47
418,0.601345,2,1.45497,-22.877,1402027200,-0.114092,-0.800456,-0.813769,-0.568405,151,110,46,47
419,0.464131,1,5.07573,-19.743,1402030800,-0.101089,-0.328754,-1.02203,-0.568405,157,115,46,47
420,0.601345,2,5.07573,-19.743,1402030800,-0.116367,-0.829937,-0.929471,0.0764631,157,115,46,47
421,0.464131,1,5.1973,-19.6245,1402034400,-0.10369,-0.358235,-0.964182,-1.21327,157,116,46,47
422,0.601345,2,5.1973,-19.6245,1402034400,-0.118968,-0.829937,-0.952612,-1.21327,157,116,46,47
423,0.464131,1,5.2992,-19.5217,1402038000,-0.10304,-0.328754,-1.11459,-0.568405,157,116,46,47
424,0.601345,2,5.2992,-19.5217,1402038000,-0.118643,-0.829937,-0.998892,0.0764631,157,116,46,47
425,0.326916,1,5.39662,-19.4214,1402041600,-0.10499,-0.299273,-1.1493,-0.568405,158,116,46,47
426,0.601345,2,5.39662,-19.4214,1402041600,-0.120593,-0.800456,-1.07988,-1.21327,158,116,46,47
427,0.464131,1,5.49757,-19.3143,1402045200,-0.109541,-0.24031,-1.04517,-1.21327,158,116,46,47
428,0.601345,2,5.49757,-19.3143,1402045200,-0.124494,-0.770974,-0.964182,-0.568405,158,116,46,47
429,0.464131,1,5.60627,-19.2,1402048800,-0.108241,-0.181347,-1.07988,0.721331,158,116,46,47
430,0.601345,2,5.60627,-19.2,1402048800,-0.128394,-0.712012,-1.01046,0.0764631,158,116,46,47
431,0.326916,1,5.7243,-19.0707,1402052400,-0.109866,-0.0929033,-1.18402,-1.21327,158,116,46,47
432,0.601345,2,5.7243,-19.0707,1402052400,-0.13002,-0.623568,-0.894761,-0.568405,158,116,46,47
433,0.326916,1,5.84327,-18.9378,1402056000,-0.110841,0.0250221,-1.09145,-0.568405,158,117,46,47
434,0.601345,2,5.84327,-18.9378,1402056000,-0.129044,-0.564605,-0.582365,1.3662,158,117,46,47
435,0.464131,1,5.96814,-18.7933,1402059600,-0.111491,0.0545034,-0.628646,-1.21327,159,117,46,47
436,0.601345,2,5.96814,-18.7933,1402059600,-0.132295,-0.505642,-0.2584,-0.568405,159,117,46,47
437,0.326916,1,6.09593,-18.6405,1402063200,-0.111491,0.231392,-0.385672,-1.21327,159,117,46,47
438,0.601345,2,6.09593,-18.6405,1402063200,-0.13392,-0.44668,-0.663357,-1.21327,159,117,46,47
439,1.83628,3,6.09593,-18.6405,1402063200,-0.127419,-0.210829,-0.455093,-1.21327,159,117,46,47
440,0.464131,1,6.22671,-18.4828,1402066800,-0.113117,0.319836,-0.536084,-1.21327,159,117,46,47
441,0.601345,2,6.22671,-18.4828,1402066800,-0.131645,-0.181347,-0.721208,-1.21327,159,117,46,47
442,0.326916,1,6.35839,-18.3195,1402070400,-0.112466,0.437761,-0.640216,-1.21327,159,118,46,47
443,0.601345,2,6.35839,-18.3195,1402070400,-0.134895,-0.063422,-0.894761,0.721331,159,118,46,47
444,0.464131,1,6.48939,-18.1464,1402074000,-0.112791,0.437761,-0.744348,-1.21327,160,118,46,47
445,0.601345,2,6.48939,-18.1464,1402074000,-0.136521,-0.0339406,-0.83691,2.65594,160,118,46,47
446,1.69906,3,6.48939,-18.1464,1402074000,-0.124819,0.0839848,-0.142698,-0.568405,160,118,46,47
447,0.326916,1,6.61966,-17.9749,1402077600,-0.113767,0.437761,-0.385672,-1.21327,160,118,46,47
448,0.601345,2,6.61966,-17.9749,1402077600,-0.141072,-0.210829,-0.524514,2.01107,160,118,46,47
449,1.69906,3,6.61966,-17.9749,1402077600,-0.125144,0.0545034,-0.512944,-0.568405,160,118,46,47
450,0.326916,1,6.74512,-17.7992,1402081200,-0.105965,0.526205,-0.374102,-1.21327,160,119,46,47
451,0.601345,2,6.74512,-17.7992,1402081200,-0.135546,-0.063422,-0.223689,0.0764631,160,119,46,47
452,1.69906,3,6.74512,-17.7992,1402081200,-0.124169,-0.0929033,-0.431953,-1.21327,160,119,46,47
453,1.69906,3,6.87147,-17.6162,1402084800,-0.116692,-0.24031,-0.316251,-1.21327,160,119,46,47
454,0.464131,1,6.87147,-17.6162,1402084800,-0.10369,0.555686,-0.235259,-1.21327,160,119,46,47
455,0.601345,2,6.87147,-17.6162,1402084800,-0.140096,-0.328754,-0.096417,-1.21327,160,119,46,47
456,0.464131,1,6.99968,-17.4203,1402088400,-0.104665,0.496724,-0.165838,-1.21327,160,119,46,47
457,0.601345,2,6.99968,-17.4203,1402088400,-0.141722,-0.476161,-0.188979,-1.21327,160,119,46,47
458,1.69906,3,6.99968,-17.4203,1402088400,-0.123193,-0.417198,-0.350961,-1.21327,160,119,46,47
459,0.601345,2,7.13158,-17.2093,1402092000,-0.141397,-0.68253,-0.397242,-1.21327,161,120,46,47
460,1.69906,3,7.13158,-17.2093,1402092000,-0.117667,-0.653049,-0.478233,-1.21327,161,120,46,47
461,0.326916,1,7.13158,-17.2093,1402092000,-0.10564,0.349317,-0.096417,-0.568405,161,120,46,47
462,0.464131,1,7.26283,-16.9894,1402095600,-0.108566,0.260873,-0.24683,-0.568405,161,120,46,47
463,0.601345,2,7.26283,-16.9894,1402095600,-0.139121,-0.800456,-0.489804,-1.21327,161,120,46,47
464,1.69906,3,7.26283,-16.9894,1402095600,-0.113767,-0.712012,-0.640216,-0.568405,161,120,46,47
465,0.326916,1,7.39222,-16.7609,1402099200,-0.0945882,0.290354,-0.408812,-0.568405,161,120,46,47
466,0.601345,2,7.39222,-16.7609,1402099200,-0.143022,-0.918381,-0.593935,0.0764631,161,120,46,47
467,1.69906,3,7.39222,-16.7609,1402099200,-0.110841,-0.800456,-0.547655,-0.568405,161,120,46,47
468,0.326916,1,7.51669,-16.5292,1402102800,-0.101089,0.20191,-0.420382,-0.568405,161,121,50,51
469,0.601345,2,7.51669,-16.5292,1402102800,-0.137821,-0.947863,-0.698067,2.01107,161,121,50,51
470,1.69906,3,7.51669,-16.5292,1402102800,-0.118643,-0.859418,-0.813769,-1.21327,161,121,50,51
