Row ID,Battery Life,Beach Name,TSNE-0,TSNE-1,Measurement Timestamp,Turbidity,Water Temperature,Wave Height,Wave Period,t_0_trx,t_1_trx,AscendingManifold,MorseSmaleManifold
7984,-0.496373,3,27.1564,76.0554,1407265200,-0.0955634,0.938944,0.343251,-0.568405,196,282,-1,0
7985,-0.221943,4,27.1564,76.0554,1407265200,-0.0568815,0.614649,0.678786,-0.568405,196,282,-1,0
7986,-0.221943,4,27.5221,76.1582,1407268800,-0.0328272,0.614649,0.586225,-0.568405,196,282,-1,0
7987,-0.221943,1,27.5221,76.1582,1407268800,-0.13002,1.08635,-0.397242,-0.568405,196,282,-1,0
7988,0.0524863,2,27.5221,76.1582,1407268800,-0.0724843,0.555686,1.26887,-0.568405,196,282,-1,0
7989,-0.496373,3,27.5221,76.1582,1407268800,-0.0672833,0.968425,0.146557,-0.568405,196,282,-1,0
7990,-0.221943,1,27.8938,76.2396,1407272400,-0.128719,1.11583,-0.339391,-0.568405,197,282,-1,0
7991,0.0524863,2,27.8938,76.2396,1407272400,-0.0477798,0.555686,1.36143,-0.568405,197,282,-1,0
7992,-0.496373,3,27.8938,76.2396,1407272400,-0.0624075,0.909463,0.169698,-0.568405,197,282,-1,0
7993,-0.221943,4,27.8938,76.2396,1407272400,0.029584,0.614649,0.748207,-0.568405,197,282,-1,0
7994,-0.221943,4,28.2682,76.2988,1407276000,-0.00747264,0.555686,0.863909,-0.568405,198,282,-1,0
7995,-0.221943,1,28.2682,76.2988,1407276000,-0.128394,1.08635,-0.374102,-0.568405,198,282,-1,0
7996,0.0524863,2,28.2682,76.2988,1407276000,-0.0299016,0.526205,1.39614,-0.568405,198,282,-1,0
7997,-0.496373,3,28.2682,76.2988,1407276000,-0.0698838,0.879981,0.158127,-0.568405,198,282,-1,0
7998,-0.221943,4,28.6482,76.336,1407279600,-0.00584735,0.526205,0.597795,-0.568405,198,282,-1,0
7999,-0.221943,1,28.6482,76.336,1407279600,-0.124819,1.05687,-0.374102,-0.568405,198,282,-1,0
