Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Transducer Depth,Wave Height,Wave Period,Battery Life,Measurement Timestamp Label,Measurement ID
Ohio Street Beach,6/4/2018 15:00,18.2,3.06,,0.149,4,12.5,6/4/2018 15:00,OhioStreetBeach201806041500
Ohio Street Beach,6/4/2018 16:00,18.6,3.07,,0.159,4,12.4,6/4/2018 16:00,OhioStreetBeach201806041600
Ohio Street Beach,6/4/2018 17:00,18.2,2.96,,0.139,4,12.4,6/4/2018 17:00,OhioStreetBeach201806041700
Ohio Street Beach,6/4/2018 18:00,18.4,2.83,,0.145,4,12.4,6/4/2018 18:00,OhioStreetBeach201806041800
Ohio Street Beach,6/4/2018 19:00,18.4,2.77,,0.147,4,12.4,6/4/2018 19:00,OhioStreetBeach201806041900
Ohio Street Beach,6/4/2018 20:00,18.4,2.65,,0.152,4,12.3,6/4/2018 20:00,OhioStreetBeach201806042000
Ohio Street Beach,6/4/2018 21:00,18.2,2.58,,0.116,3,12.3,6/4/2018 21:00,OhioStreetBeach201806042100
Ohio Street Beach,6/4/2018 23:00,18.1,2.87,,0.097,3,12.3,6/4/2018 23:00,OhioStreetBeach201806042300
Ohio Street Beach,6/5/2018 0:00,18,2.83,,0.09,5,12.3,6/5/2018 0:00,OhioStreetBeach201806052400
Ohio Street Beach,6/5/2018 1:00,17.9,2.66,,0.106,4,12.3,6/5/2018 1:00,OhioStreetBeach201806050100
Ohio Street Beach,6/5/2018 2:00,17.8,2.46,,0.086,4,12.2,6/5/2018 2:00,OhioStreetBeach201806050200
Ohio Street Beach,6/5/2018 3:00,17.6,2.47,,0.093,5,12.2,6/5/2018 3:00,OhioStreetBeach201806050300
Ohio Street Beach,6/5/2018 4:00,17.5,2.55,,0.089,4,12.2,6/5/2018 4:00,OhioStreetBeach201806050400
Ohio Street Beach,6/5/2018 5:00,17.5,2.46,,0.088,4,12.2,6/5/2018 5:00,OhioStreetBeach201806050500
Ohio Street Beach,6/5/2018 6:00,17.5,2.55,,0.096,4,12.2,6/5/2018 6:00,OhioStreetBeach201806050600
Ohio Street Beach,6/5/2018 7:00,17.5,2.43,,0.091,4,12.2,6/5/2018 7:00,OhioStreetBeach201806050700
Ohio Street Beach,6/5/2018 8:00,17.5,2.39,,0.183,2,12.2,6/5/2018 8:00,OhioStreetBeach201806050800
Ohio Street Beach,6/5/2018 9:00,17.5,2.37,,0.283,3,12.1,6/5/2018 9:00,OhioStreetBeach201806050900
Ohio Street Beach,6/5/2018 10:00,17.6,2.56,,0.298,3,12.1,6/5/2018 10:00,OhioStreetBeach201806051000
Ohio Street Beach,6/5/2018 11:00,17.7,2.97,,0.321,4,12.1,6/5/2018 11:00,OhioStreetBeach201806051100
Ohio Street Beach,6/5/2018 12:00,17.5,3.16,,0.315,4,12.1,6/5/2018 12:00,OhioStreetBeach201806051200
Ohio Street Beach,6/5/2018 13:00,17.5,3.58,,0.372,4,12.1,6/5/2018 13:00,OhioStreetBeach201806051300
Ohio Street Beach,6/5/2018 14:00,17.5,4.44,,0.299,4,12.1,6/5/2018 14:00,OhioStreetBeach201806051400
Ohio Street Beach,6/5/2018 15:00,18,6.14,,0.33,5,12.1,6/5/2018 15:00,OhioStreetBeach201806051500
Ohio Street Beach,6/21/2018 23:00,18.2,1.34,,0.213,4,10.7,6/21/2018 23:00,OhioStreetBeach201806212300
Ohio Street Beach,6/22/2018 1:00,18.1,1.97,,0.28,4,10.7,6/22/2018 1:00,OhioStreetBeach201806220100
Ohio Street Beach,6/22/2018 2:00,18.1,1.76,,0.272,4,10.7,6/22/2018 2:00,OhioStreetBeach201806220200
Ohio Street Beach,6/22/2018 3:00,18.1,1.52,,0.255,4,10.7,6/22/2018 3:00,OhioStreetBeach201806220300
Ohio Street Beach,6/22/2018 4:00,18,1.8,,0.247,4,10.7,6/22/2018 4:00,OhioStreetBeach201806220400
Ohio Street Beach,6/22/2018 5:00,18,1.91,,0.262,4,10.7,6/22/2018 5:00,OhioStreetBeach201806220500
Ohio Street Beach,6/22/2018 6:00,18,2.38,,0.319,4,10.7,6/22/2018 6:00,OhioStreetBeach201806220600
Ohio Street Beach,6/22/2018 7:00,18,3.07,,0.323,4,10.6,6/22/2018 7:00,OhioStreetBeach201806220700
Ohio Street Beach,6/22/2018 8:00,18,4.93,,0.32,5,10.7,6/22/2018 8:00,OhioStreetBeach201806220800
Ohio Street Beach,6/22/2018 9:00,18,5.22,,0.309,4,10.7,6/22/2018 9:00,OhioStreetBeach201806220900
Ohio Street Beach,6/22/2018 10:00,18,5.16,,0.293,5,10.6,6/22/2018 10:00,OhioStreetBeach201806221000
Ohio Street Beach,6/22/2018 11:00,18,5.36,,0.289,6,10.6,6/22/2018 11:00,OhioStreetBeach201806221100
Ohio Street Beach,6/20/2018 22:00,18.8,0.76,,0.21,4,10.8,6/20/2018 22:00,OhioStreetBeach201806202200
Ohio Street Beach,6/22/2018 12:00,18,5.73,,0.305,5,10.6,6/22/2018 12:00,OhioStreetBeach201806221200
Ohio Street Beach,6/16/2019 3:00,15.3,1.58,,0.23,3,11.6,6/16/2019 3:00,OhioStreetBeach201906160300
Ohio Street Beach,6/18/2019 20:00,17,0.93,,0.124,3,11.4,6/18/2019 20:00,OhioStreetBeach201906182000
Ohio Street Beach,6/19/2019 1:00,16,0.95,,0.062,3,11.3,6/19/2019 1:00,OhioStreetBeach201906190100
Ohio Street Beach,6/19/2019 5:00,16,0.91,,0.056,9,11.3,6/19/2019 5:00,OhioStreetBeach201906190500
Ohio Street Beach,5/27/2021 1:00,14.2,0.79,,0.359,3,11.5,5/27/2021 1:00,OhioStreetBeach202105270100
Ohio Street Beach,5/27/2021 2:00,14.6,0.96,,0.366,4,11.5,5/27/2021 2:00,OhioStreetBeach202105270200
Ohio Street Beach,5/27/2021 3:00,14.6,0.96,,0.363,5,11.5,5/27/2021 3:00,OhioStreetBeach202105270300
Ohio Street Beach,5/27/2021 4:00,14.5,1.08,,0.357,4,11.5,5/27/2021 4:00,OhioStreetBeach202105270400
Ohio Street Beach,5/27/2021 5:00,14.3,1.2,,0.385,4,11.5,5/27/2021 5:00,OhioStreetBeach202105270500
Ohio Street Beach,5/27/2021 6:00,14.2,1.1,,0.374,4,11.5,5/27/2021 6:00,OhioStreetBeach202105270600
Ohio Street Beach,5/27/2021 7:00,13.9,1.38,,0.4,5,11.4,5/27/2021 7:00,OhioStreetBeach202105270700
Ohio Street Beach,5/27/2021 8:00,13.8,1.7,,0.416,4,11.4,5/27/2021 8:00,OhioStreetBeach202105270800
Ohio Street Beach,5/27/2021 9:00,13.7,2.7,,0.407,5,11.4,5/27/2021 9:00,OhioStreetBeach202105270900
Ohio Street Beach,5/27/2021 10:00,13.5,1.82,,0.41,5,11.4,5/27/2021 10:00,OhioStreetBeach202105271000
Ohio Street Beach,5/27/2021 11:00,13.4,2,,0.379,4,11.4,5/27/2021 11:00,OhioStreetBeach202105271100
Ohio Street Beach,5/27/2021 13:00,13.5,2.3,,0.406,5,11.4,5/27/2021 13:00,OhioStreetBeach202105271300
Ohio Street Beach,5/27/2021 14:00,13.8,3.69,,0.436,5,11.4,5/27/2021 14:00,OhioStreetBeach202105271400
Ohio Street Beach,9/11/2019 11:00,23.8,0,,0.028,10,10.2,9/11/2019 11:00,OhioStreetBeach201909111100
Ohio Street Beach,5/27/2021 15:00,13,4.79,,0.524,5,11.3,5/27/2021 15:00,OhioStreetBeach202105271500
Ohio Street Beach,5/27/2021 16:00,12.9,6.35,,0.51,5,11.3,5/27/2021 16:00,OhioStreetBeach202105271600
Ohio Street Beach,5/27/2021 17:00,13,5.57,,0.528,6,11.3,5/27/2021 17:00,OhioStreetBeach202105271700
Ohio Street Beach,6/22/2018 13:00,18,5.45,,0.28,5,10.6,6/22/2018 13:00,OhioStreetBeach201806221300
Ohio Street Beach,6/22/2018 14:00,18,4.97,,0.297,5,10.6,6/22/2018 14:00,OhioStreetBeach201806221400
Ohio Street Beach,6/22/2018 15:00,18,5.01,,0.271,5,10.6,6/22/2018 15:00,OhioStreetBeach201806221500
Ohio Street Beach,6/22/2018 16:00,18,5.85,,0.285,5,10.6,6/22/2018 16:00,OhioStreetBeach201806221600
Ohio Street Beach,6/22/2018 17:00,17.9,6.54,,0.281,5,10.6,6/22/2018 17:00,OhioStreetBeach201806221700
Ohio Street Beach,6/22/2018 18:00,17.8,6.1,,0.264,4,10.6,6/22/2018 18:00,OhioStreetBeach201806221800
Ohio Street Beach,6/22/2018 19:00,17.8,6.17,,0.273,5,10.6,6/22/2018 19:00,OhioStreetBeach201806221900
Ohio Street Beach,6/22/2018 20:00,17.7,6.95,,0.308,4,10.6,6/22/2018 20:00,OhioStreetBeach201806222000
Ohio Street Beach,6/22/2018 21:00,17.7,7.45,,0.296,4,10.6,6/22/2018 21:00,OhioStreetBeach201806222100
Ohio Street Beach,6/23/2018 0:00,17.6,6.59,,0.286,4,10.6,6/23/2018 0:00,OhioStreetBeach201806232400
Ohio Street Beach,6/23/2018 1:00,17.5,6.18,,0.257,3,10.6,6/23/2018 1:00,OhioStreetBeach201806230100
Ohio Street Beach,6/23/2018 2:00,17.5,6.33,,0.216,5,10.6,6/23/2018 2:00,OhioStreetBeach201806230200
Ohio Street Beach,6/23/2018 3:00,17.5,3.99,,0.223,4,10.6,6/23/2018 3:00,OhioStreetBeach201806230300
Ohio Street Beach,6/23/2018 4:00,17.5,3.89,,0.212,4,10.6,6/23/2018 4:00,OhioStreetBeach201806230400
Ohio Street Beach,6/23/2018 5:00,17.5,3.64,,0.21,5,10.6,6/23/2018 5:00,OhioStreetBeach201806230500
Ohio Street Beach,6/23/2018 6:00,17.4,3.66,,0.216,5,10.6,6/23/2018 6:00,OhioStreetBeach201806230600
Ohio Street Beach,6/23/2018 7:00,17.4,3.72,,0.217,5,10.6,6/23/2018 7:00,OhioStreetBeach201806230700
Ohio Street Beach,6/23/2018 8:00,17.5,4.53,,0.223,5,10.6,6/23/2018 8:00,OhioStreetBeach201806230800
Ohio Street Beach,6/23/2018 9:00,17.6,5.04,,0.207,5,10.5,6/23/2018 9:00,OhioStreetBeach201806230900
Ohio Street Beach,6/23/2018 10:00,17.6,4.46,,0.199,5,10.5,6/23/2018 10:00,OhioStreetBeach201806231000
Ohio Street Beach,6/23/2018 11:00,17.8,3.89,,0.236,3,10.5,6/23/2018 11:00,OhioStreetBeach201806231100
Ohio Street Beach,6/23/2018 12:00,18.2,3.08,,0.225,4,10.5,6/23/2018 12:00,OhioStreetBeach201806231200
Ohio Street Beach,6/23/2018 13:00,19.1,2.49,,0.198,4,10.5,6/23/2018 13:00,OhioStreetBeach201806231300
Ohio Street Beach,6/23/2018 14:00,20.1,3.53,,0.206,3,10.5,6/23/2018 14:00,OhioStreetBeach201806231400
Ohio Street Beach,6/23/2018 15:00,20.5,2.97,,0.194,4,10.5,6/23/2018 15:00,OhioStreetBeach201806231500
Ohio Street Beach,6/23/2018 16:00,20.1,2.46,,0.21,4,10.5,6/23/2018 16:00,OhioStreetBeach201806231600
Ohio Street Beach,6/23/2018 17:00,20.8,2.72,,0.221,4,10.5,6/23/2018 17:00,OhioStreetBeach201806231700
Ohio Street Beach,6/23/2018 18:00,19.7,3.14,,0.19,4,10.6,6/23/2018 18:00,OhioStreetBeach201806231800
Ohio Street Beach,6/23/2018 19:00,19,2.93,,0.183,4,10.6,6/23/2018 19:00,OhioStreetBeach201806231900
Ohio Street Beach,6/23/2018 20:00,18.6,2.74,,0.16,4,10.6,6/23/2018 20:00,OhioStreetBeach201806232000
Ohio Street Beach,6/23/2018 21:00,18.4,2.5,,0.16,4,10.6,6/23/2018 21:00,OhioStreetBeach201806232100
Ohio Street Beach,6/23/2018 22:00,18.3,2.66,,0.174,4,10.5,6/23/2018 22:00,OhioStreetBeach201806232200
Ohio Street Beach,6/23/2018 23:00,18.2,2.55,,0.19,4,10.5,6/23/2018 23:00,OhioStreetBeach201806232300
Ohio Street Beach,6/24/2018 0:00,18.2,2.64,,0.147,4,10.5,6/24/2018 0:00,OhioStreetBeach201806242400
Ohio Street Beach,6/24/2018 4:00,18,2.23,,0.133,4,10.5,6/24/2018 4:00,OhioStreetBeach201806240400
Ohio Street Beach,6/24/2018 5:00,18.1,2.42,,0.13,3,10.5,6/24/2018 5:00,OhioStreetBeach201806240500
Ohio Street Beach,6/24/2018 6:00,18,2.5,,0.13,4,10.5,6/24/2018 6:00,OhioStreetBeach201806240600
Ohio Street Beach,6/24/2018 7:00,18.1,2.2,,0.121,3,10.5,6/24/2018 7:00,OhioStreetBeach201806240700
Ohio Street Beach,6/24/2018 8:00,18.3,1.97,,0.133,3,10.5,6/24/2018 8:00,OhioStreetBeach201806240800
Ohio Street Beach,6/24/2018 9:00,18.5,1.97,,0.134,3,10.5,6/24/2018 9:00,OhioStreetBeach201806240900
Ohio Street Beach,6/24/2018 10:00,18.7,2,,0.212,3,10.5,6/24/2018 10:00,OhioStreetBeach201806241000
Ohio Street Beach,6/24/2018 11:00,19,1.95,,0.184,3,10.5,6/24/2018 11:00,OhioStreetBeach201806241100
Ohio Street Beach,6/24/2018 12:00,19.2,1.99,,0.181,3,10.5,6/24/2018 12:00,OhioStreetBeach201806241200
Ohio Street Beach,6/24/2018 13:00,19.4,2.01,,0.193,4,10.5,6/24/2018 13:00,OhioStreetBeach201806241300
Ohio Street Beach,6/24/2018 14:00,19.5,2.04,,0.223,3,10.5,6/24/2018 14:00,OhioStreetBeach201806241400
Ohio Street Beach,6/24/2018 15:00,19.9,1.84,,0.223,3,10.5,6/24/2018 15:00,OhioStreetBeach201806241500
Ohio Street Beach,6/16/2019 4:00,15.4,1.38,,0.203,4,11.6,6/16/2019 4:00,OhioStreetBeach201906160400
Ohio Street Beach,6/18/2019 21:00,16.6,0.97,,0.105,8,11.4,6/18/2019 21:00,OhioStreetBeach201906182100
Ohio Street Beach,6/19/2019 13:00,16.8,0.91,,0.159,3,11.3,6/19/2019 13:00,OhioStreetBeach201906191300
Ohio Street Beach,6/19/2019 16:00,16.5,0.82,,0.243,4,11.3,6/19/2019 16:00,OhioStreetBeach201906191600
Ohio Street Beach,6/19/2019 19:00,16.2,1.79,,0.289,4,11.2,6/19/2019 19:00,OhioStreetBeach201906191900
Ohio Street Beach,6/19/2019 22:00,15.9,1.96,,0.256,4,11.2,6/19/2019 22:00,OhioStreetBeach201906192200
Ohio Street Beach,6/19/2019 23:00,15.7,2.88,,0.268,4,11.2,6/19/2019 23:00,OhioStreetBeach201906192300
Ohio Street Beach,6/20/2019 0:00,15.6,2.18,,0.292,4,11.2,6/20/2019 0:00,OhioStreetBeach201906202400
Ohio Street Beach,6/20/2019 3:00,15.6,3.42,,0.308,4,11.2,6/20/2019 3:00,OhioStreetBeach201906200300
Ohio Street Beach,6/20/2019 4:00,15.6,3.49,,0.319,4,11.2,6/20/2019 4:00,OhioStreetBeach201906200400
Ohio Street Beach,6/20/2019 6:00,15.5,3.98,,0.294,5,11.2,6/20/2019 6:00,OhioStreetBeach201906200600
Ohio Street Beach,6/20/2019 7:00,15.4,4.57,,0.293,4,11.2,6/20/2019 7:00,OhioStreetBeach201906200700
Ohio Street Beach,6/20/2019 8:00,15.4,3.94,,0.336,5,11.2,6/20/2019 8:00,OhioStreetBeach201906200800
Ohio Street Beach,6/20/2019 9:00,15.3,5.92,,0.351,4,11.2,6/20/2019 9:00,OhioStreetBeach201906200900
Ohio Street Beach,6/20/2019 10:00,15.2,4.55,,0.346,5,11.2,6/20/2019 10:00,OhioStreetBeach201906201000
Ohio Street Beach,6/20/2019 11:00,15.2,4.59,,0.303,5,11.2,6/20/2019 11:00,OhioStreetBeach201906201100
Ohio Street Beach,8/10/2017 18:00,23.1,1.61,,0.187,3,10.7,8/10/2017 18:00,OhioStreetBeach201708101800
Ohio Street Beach,8/10/2017 19:00,23.1,1.67,,0.187,3,10.7,8/10/2017 19:00,OhioStreetBeach201708101900
Ohio Street Beach,8/10/2017 20:00,23,1.56,,0.187,3,10.7,8/10/2017 20:00,OhioStreetBeach201708102000
Ohio Street Beach,8/10/2017 21:00,22.9,1.39,,0.187,3,10.7,8/10/2017 21:00,OhioStreetBeach201708102100
Ohio Street Beach,8/10/2017 22:00,22.9,1.38,,0.187,3,10.7,8/10/2017 22:00,OhioStreetBeach201708102200
Ohio Street Beach,8/10/2017 23:00,22.8,1.47,,0.187,3,10.7,8/10/2017 23:00,OhioStreetBeach201708102300
Ohio Street Beach,8/10/2017 0:00,22.8,1.69,,0.187,3,10.8,8/10/2017 0:00,OhioStreetBeach201708102400
Ohio Street Beach,8/11/2017 1:00,22.7,1.35,,0.187,3,10.7,8/11/2017 1:00,OhioStreetBeach201708110100
Ohio Street Beach,8/11/2017 2:00,22.7,1.67,,0.187,3,10.7,8/11/2017 2:00,OhioStreetBeach201708110200
Ohio Street Beach,8/11/2017 3:00,22.7,1.6,,0.187,3,10.7,8/11/2017 3:00,OhioStreetBeach201708110300
Ohio Street Beach,8/11/2017 4:00,22.6,1.44,,0.187,3,10.7,8/11/2017 4:00,OhioStreetBeach201708110400
Ohio Street Beach,8/11/2017 5:00,22.6,1.47,,0.187,3,10.7,8/11/2017 5:00,OhioStreetBeach201708110500
Ohio Street Beach,8/11/2017 6:00,22.5,1.36,,0.187,3,10.7,8/11/2017 6:00,OhioStreetBeach201708110600
Ohio Street Beach,8/11/2017 7:00,22.5,1.34,,0.187,3,10.7,8/11/2017 7:00,OhioStreetBeach201708110700
Ohio Street Beach,8/11/2017 8:00,22.5,1.22,,0.187,3,10.7,8/11/2017 8:00,OhioStreetBeach201708110800
Ohio Street Beach,8/11/2017 9:00,22.6,1.2,,0.187,3,10.7,8/11/2017 9:00,OhioStreetBeach201708110900
Ohio Street Beach,8/11/2017 10:00,22.8,1.2,,0.187,3,10.7,8/11/2017 10:00,OhioStreetBeach201708111000
Ohio Street Beach,8/11/2017 11:00,23,1.15,,0.187,3,10.7,8/11/2017 11:00,OhioStreetBeach201708111100
Ohio Street Beach,8/11/2017 12:00,23.2,1.15,,0.187,3,10.7,8/11/2017 12:00,OhioStreetBeach201708111200
Ohio Street Beach,8/11/2017 13:00,23.6,1.09,,0.187,3,10.7,8/11/2017 13:00,OhioStreetBeach201708111300
Ohio Street Beach,8/11/2017 14:00,23.7,1.08,,0.187,3,10.7,8/11/2017 14:00,OhioStreetBeach201708111400
Ohio Street Beach,8/11/2017 15:00,24,1.29,,0.187,3,10.7,8/11/2017 15:00,OhioStreetBeach201708111500
Ohio Street Beach,8/11/2017 16:00,24.1,2,,0.187,3,10.7,8/11/2017 16:00,OhioStreetBeach201708111600
Ohio Street Beach,8/11/2017 17:00,24.2,2.24,,0.187,3,10.7,8/11/2017 17:00,OhioStreetBeach201708111700
Ohio Street Beach,8/11/2017 18:00,24,3.06,,0.187,3,10.7,8/11/2017 18:00,OhioStreetBeach201708111800
Ohio Street Beach,8/11/2017 19:00,23.9,2.95,,0.187,3,10.7,8/11/2017 19:00,OhioStreetBeach201708111900
Ohio Street Beach,8/11/2017 20:00,23.7,2.6,,0.187,3,10.7,8/11/2017 20:00,OhioStreetBeach201708112000
Ohio Street Beach,5/17/2020 12:00,23.1,0.37,,-99999.992,-100000,11.4,5/17/2020 12:00,OhioStreetBeach202005171200
Ohio Street Beach,6/24/2018 16:00,22,2.7,,0.221,3,10.5,6/24/2018 16:00,OhioStreetBeach201806241600
Ohio Street Beach,6/24/2018 17:00,20.7,1.94,,0.237,4,10.5,6/24/2018 17:00,OhioStreetBeach201806241700
Ohio Street Beach,6/24/2018 18:00,20.5,1.94,,0.24,4,10.4,6/24/2018 18:00,OhioStreetBeach201806241800
Ohio Street Beach,6/24/2018 19:00,20.2,1.93,,0.266,4,10.4,6/24/2018 19:00,OhioStreetBeach201806241900
Ohio Street Beach,6/24/2018 20:00,20.2,2.76,,0.286,4,10.5,6/24/2018 20:00,OhioStreetBeach201806242000
Ohio Street Beach,6/24/2018 21:00,19.9,3.16,,0.249,4,10.4,6/24/2018 21:00,OhioStreetBeach201806242100
Ohio Street Beach,6/24/2018 22:00,19.8,2.74,,0.259,4,10.4,6/24/2018 22:00,OhioStreetBeach201806242200
Ohio Street Beach,6/24/2018 23:00,19.6,2.92,,0.252,4,10.4,6/24/2018 23:00,OhioStreetBeach201806242300
Ohio Street Beach,6/25/2018 0:00,19.5,3.25,,0.269,4,10.4,6/25/2018 0:00,OhioStreetBeach201806252400
Ohio Street Beach,6/25/2018 1:00,19.3,2.77,,0.263,4,10.4,6/25/2018 1:00,OhioStreetBeach201806250100
Ohio Street Beach,6/25/2018 2:00,19.1,2.65,,0.257,4,10.4,6/25/2018 2:00,OhioStreetBeach201806250200
Ohio Street Beach,6/25/2018 3:00,19,2.54,,0.3,4,10.4,6/25/2018 3:00,OhioStreetBeach201806250300
Ohio Street Beach,6/25/2018 4:00,19,2.66,,0.254,3,10.4,6/25/2018 4:00,OhioStreetBeach201806250400
Ohio Street Beach,6/25/2018 5:00,18.9,2.59,,0.223,4,10.4,6/25/2018 5:00,OhioStreetBeach201806250500
Ohio Street Beach,6/25/2018 6:00,18.9,2.8,,0.244,4,10.4,6/25/2018 6:00,OhioStreetBeach201806250600
Ohio Street Beach,6/25/2018 7:00,19,2.93,,0.232,3,10.4,6/25/2018 7:00,OhioStreetBeach201806250700
Ohio Street Beach,6/25/2018 8:00,19,2.95,,0.235,4,10.3,6/25/2018 8:00,OhioStreetBeach201806250800
Ohio Street Beach,6/25/2018 9:00,19.2,3.08,,0.241,4,10.3,6/25/2018 9:00,OhioStreetBeach201806250900
Ohio Street Beach,6/25/2018 10:00,19.4,2.75,,0.221,4,10.3,6/25/2018 10:00,OhioStreetBeach201806251000
Ohio Street Beach,6/25/2018 11:00,19.4,2.27,,0.275,4,10.3,6/25/2018 11:00,OhioStreetBeach201806251100
Ohio Street Beach,6/25/2018 12:00,20.1,1.99,,0.257,4,10.3,6/25/2018 12:00,OhioStreetBeach201806251200
Ohio Street Beach,6/25/2018 13:00,20.6,1.73,,0.234,4,10.3,6/25/2018 13:00,OhioStreetBeach201806251300
Ohio Street Beach,6/25/2018 14:00,21,2.14,,0.225,4,10.3,6/25/2018 14:00,OhioStreetBeach201806251400
Ohio Street Beach,6/25/2018 15:00,21.4,1.62,,0.237,4,10.3,6/25/2018 15:00,OhioStreetBeach201806251500
Ohio Street Beach,6/25/2018 16:00,21.3,1.64,,0.233,4,10.3,6/25/2018 16:00,OhioStreetBeach201806251600
Ohio Street Beach,6/25/2018 17:00,21.1,1.59,,0.238,4,10.3,6/25/2018 17:00,OhioStreetBeach201806251700
Ohio Street Beach,6/25/2018 18:00,21.1,1.44,,0.222,4,10.3,6/25/2018 18:00,OhioStreetBeach201806251800
Ohio Street Beach,6/25/2018 19:00,21,1.4,,0.219,4,10.3,6/25/2018 19:00,OhioStreetBeach201806251900
Ohio Street Beach,6/25/2018 20:00,20.5,1.46,,0.208,4,10.3,6/25/2018 20:00,OhioStreetBeach201806252000
Ohio Street Beach,6/25/2018 21:00,20.5,2.35,,0.208,4,10.3,6/25/2018 21:00,OhioStreetBeach201806252100
Ohio Street Beach,6/25/2018 22:00,20.1,2.5,,0.2,4,10.3,6/25/2018 22:00,OhioStreetBeach201806252200
Ohio Street Beach,6/25/2018 23:00,19.9,2.38,,0.212,4,10.3,6/25/2018 23:00,OhioStreetBeach201806252300
Ohio Street Beach,6/26/2018 1:00,19.3,1.71,,0.175,4,10.3,6/26/2018 1:00,OhioStreetBeach201806260100
Ohio Street Beach,6/26/2018 2:00,19.3,1.63,,0.191,4,10.3,6/26/2018 2:00,OhioStreetBeach201806260200
Ohio Street Beach,6/26/2018 3:00,19.2,1.55,,0.179,4,10.3,6/26/2018 3:00,OhioStreetBeach201806260300
Ohio Street Beach,6/26/2018 4:00,19,1.61,,0.215,4,10.3,6/26/2018 4:00,OhioStreetBeach201806260400
Ohio Street Beach,6/26/2018 5:00,18.9,1.59,,0.226,3,10.3,6/26/2018 5:00,OhioStreetBeach201806260500
Ohio Street Beach,6/26/2018 6:00,18.8,1.44,,0.215,3,10.2,6/26/2018 6:00,OhioStreetBeach201806260600
Ohio Street Beach,6/26/2018 7:00,18.8,1.49,,0.226,4,10.2,6/26/2018 7:00,OhioStreetBeach201806260700
Ohio Street Beach,6/26/2018 8:00,18.9,1.45,,0.229,4,10.2,6/26/2018 8:00,OhioStreetBeach201806260800
Ohio Street Beach,6/26/2018 9:00,19,1.65,,0.233,4,10.2,6/26/2018 9:00,OhioStreetBeach201806260900
Ohio Street Beach,6/26/2018 10:00,19.1,1.66,,0.234,4,10.2,6/26/2018 10:00,OhioStreetBeach201806261000
Ohio Street Beach,6/26/2018 11:00,19.5,1.68,,0.212,4,10.2,6/26/2018 11:00,OhioStreetBeach201806261100
Ohio Street Beach,6/26/2018 12:00,19.5,1.64,,0.228,4,10.2,6/26/2018 12:00,OhioStreetBeach201806261200
Ohio Street Beach,6/26/2018 13:00,19.4,1.5,,0.203,4,10.2,6/26/2018 13:00,OhioStreetBeach201806261300
Ohio Street Beach,6/26/2018 14:00,19.6,1.59,,0.191,5,10.2,6/26/2018 14:00,OhioStreetBeach201806261400
Ohio Street Beach,6/16/2019 5:00,15.3,1.42,,0.233,3,11.6,6/16/2019 5:00,OhioStreetBeach201906160500
Ohio Street Beach,6/18/2019 22:00,16.2,1,,0.118,5,11.4,6/18/2019 22:00,OhioStreetBeach201906182200
Ohio Street Beach,6/19/2019 17:00,16.3,0.99,,0.279,4,11.3,6/19/2019 17:00,OhioStreetBeach201906191700
Ohio Street Beach,6/19/2019 20:00,15.9,1.73,,0.281,4,11.2,6/19/2019 20:00,OhioStreetBeach201906192000
Ohio Street Beach,6/20/2019 2:00,15.6,3.06,,0.335,5,11.2,6/20/2019 2:00,OhioStreetBeach201906200200
Ohio Street Beach,6/20/2019 5:00,15.5,4.5,,0.312,5,11.2,6/20/2019 5:00,OhioStreetBeach201906200500
Ohio Street Beach,6/20/2019 12:00,15.1,4.71,,0.313,5,11.2,6/20/2019 12:00,OhioStreetBeach201906201200
Ohio Street Beach,5/25/2021 18:00,14.9,7.98,,0.13,4,11.8,5/25/2021 18:00,OhioStreetBeach202105251800
Ohio Street Beach,5/26/2021 3:00,14.6,5.28,,0.077,5,11.7,5/26/2021 3:00,OhioStreetBeach202105260300
Ohio Street Beach,5/26/2021 4:00,14.8,36.21,,0.094,5,11.7,5/26/2021 4:00,OhioStreetBeach202105260400
Ohio Street Beach,5/26/2021 11:00,14.5,5.87,,0.108,3,11.6,5/26/2021 11:00,OhioStreetBeach202105261100
Ohio Street Beach,5/26/2021 13:00,15.2,1.67,,0.155,3,11.6,5/26/2021 13:00,OhioStreetBeach202105261300
Ohio Street Beach,5/26/2021 16:00,16.3,1.14,,0.233,2,11.6,5/26/2021 16:00,OhioStreetBeach202105261600
Ohio Street Beach,5/26/2021 20:00,16.9,0.45,,0.179,3,11.6,5/26/2021 20:00,OhioStreetBeach202105262000
Ohio Street Beach,5/27/2021 0:00,14.3,0.77,,0.282,3,11.5,5/27/2021 0:00,OhioStreetBeach202105272400
Ohio Street Beach,5/27/2021 12:00,13.6,2.38,,0.401,5,11.4,5/27/2021 12:00,OhioStreetBeach202105271200
Ohio Street Beach,5/27/2021 18:00,12.8,5.63,,0.516,5,11.3,5/27/2021 18:00,OhioStreetBeach202105271800
Ohio Street Beach,5/17/2020 13:00,23.3,0.35,,-99999.992,-100000,11.4,5/17/2020 13:00,OhioStreetBeach202005171300
Ohio Street Beach,6/26/2018 15:00,19.5,1.46,,0.185,4,10.2,6/26/2018 15:00,OhioStreetBeach201806261500
Ohio Street Beach,6/26/2018 16:00,19.4,1.68,,0.197,3,10.2,6/26/2018 16:00,OhioStreetBeach201806261600
