,Beach Name,Water Temperature,Turbidity,Wave Height,Wave Period,Battery Life,Measurement Timestamp,Measurement_Timestamp_Org,UMAP-0,UMAP-1
175,1.0,0.0,0.0,1.6526340694482051,1.5727656281248323,-0.7344189415539337,1692122400.0,2023-07-30 12:00:00,1.5120934,15.618096
176,1.0,0.0,0.0,1.6526340694482051,1.510976165889419,-0.9928434267654053,1692126000.0,2023-07-30 13:00:00,1.6717266,15.433283
177,1.0,0.0,0.0,1.3471059509671215,1.5727656281248323,-0.6052066989481957,1692129600.0,2023-07-30 14:00:00,1.8327687,15.2098465
178,1.0,0.0,0.0,1.2707239213468504,1.5727656281248323,-0.47599445634245985,1692133200.0,2023-07-30 15:00:00,1.9759705,14.947896
179,1.0,0.0,0.0,1.1179598621063087,1.4491867036540054,-0.3467822137367241,1692136800.0,2023-07-30 16:00:00,2.001428,14.69476
180,1.0,0.0,0.0,0.9651958028657667,1.510976165889419,-1.122055669371141,1692140400.0,2023-07-30 17:00:00,2.0271149,14.48224
181,1.0,0.0,0.0,1.1943418917265793,1.510976165889419,-1.5096923971883507,1692144000.0,2023-07-30 18:00:00,2.0989654,14.044179
182,1.0,0.0,0.0,0.7360497140049538,1.263818316947764,-1.5096923971883507,1692147600.0,2023-07-30 19:00:00,2.1626039,13.741129
183,1.0,0.0,0.0,0.7360497140049538,1.2020288547123505,-0.8636311841596694,1692151200.0,2023-07-30 20:00:00,2.2315502,13.475084
184,1.0,0.0,0.0,0.6596676843846828,1.0166604680061095,-0.8636311841596694,1692154800.0,2023-07-30 21:00:00,2.251219,13.167384
